Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
OKC,OKC vs. MEM,05/05/2013,W,48,93,33,80,41.3,5,15,33.3,22,25,88.0,7,36,43,13,10,2,6,22,2,
NYK,NYK vs. IND,05/05/2013,L,48,95,35,81,43.2,7,19,36.8,18,23,78.3,6,24,30,15,10,4,4,21,-7,
IND,IND @ NYK,05/05/2013,W,48,102,37,76,48.7,8,23,34.8,20,26,76.9,11,33,44,21,16,3,8,21,7,
MEM,MEM @ OKC,05/05/2013,L,48,91,35,82,42.7,7,19,36.8,14,24,58.3,8,33,41,13,12,5,2,22,-2,
BKN,BKN vs. CHI,05/04/2013,L,48,93,35,86,40.7,8,25,32.0,15,20,75.0,19,24,43,21,9,6,4,16,-6,
CHI,CHI @ BKN,05/04/2013,W,48,99,40,82,48.8,7,21,33.3,12,13,92.3,13,27,40,20,9,6,7,14,6,
BOS,BOS vs. NYK,05/03/2013,L,48,80,24,63,38.1,6,22,27.3,26,33,78.8,5,30,35,13,20,9,1,20,-8,
ATL,ATL vs. IND,05/03/2013,L,48,73,26,78,33.3,3,19,15.8,18,20,90.0,3,32,35,12,10,5,4,19,-8,
HOU,HOU vs. OKC,05/03/2013,L,48,94,30,73,41.1,14,32,43.8,20,31,64.5,11,32,43,16,16,5,5,17,-9,
MEM,MEM vs. LAC,05/03/2013,W,48,118,36,71,50.7,8,19,42.1,38,47,80.9,6,28,34,27,12,7,3,26,13,
LAC,LAC @ MEM,05/03/2013,L,48,105,41,78,52.6,7,20,35.0,16,24,66.7,8,27,35,19,13,3,0,33,-13,
OKC,OKC @ HOU,05/03/2013,W,48,103,38,83,45.8,11,27,40.7,16,16,100,9,32,41,21,10,9,5,24,9,
NYK,NYK @ BOS,05/03/2013,W,48,88,33,79,41.8,9,21,42.9,13,16,81.3,15,27,42,18,17,10,8,23,8,
IND,IND @ ATL,05/03/2013,W,48,81,32,76,42.1,3,15,20.0,14,21,66.7,7,46,53,17,16,7,9,20,8,
CHI,CHI vs. BKN,05/02/2013,L,48,92,36,89,40.4,7,18,38.9,13,18,72.2,15,31,46,23,16,4,7,26,-3,
BKN,BKN @ CHI,05/02/2013,W,48,95,34,79,43.0,5,14,35.7,22,33,66.7,10,31,41,21,10,5,2,18,3,
GSW,GSW vs. DEN,05/02/2013,W,48,92,31,77,40.3,7,25,28.0,23,24,95.8,13,42,55,17,21,3,5,19,4,
DEN,DEN @ GSW,05/02/2013,L,48,88,34,98,34.7,7,28,25.0,13,21,61.9,20,24,44,18,7,10,3,22,-4,
IND,IND vs. ATL,05/01/2013,W,48,106,35,69,50.7,7,19,36.8,29,35,82.9,8,43,51,24,17,2,2,30,23,
HOU,HOU @ OKC,05/01/2013,W,48,107,34,72,47.2,14,35,40.0,25,37,67.6,6,36,42,15,15,4,5,22,7,
OKC,OKC vs. HOU,05/01/2013,L,48,100,36,86,41.9,8,33,24.2,20,28,71.4,12,31,43,20,9,5,10,28,-7,
NYK,NYK vs. BOS,05/01/2013,L,48,86,32,81,39.5,5,22,22.7,17,20,85.0,9,30,39,13,9,8,1,19,-6,
BOS,BOS @ NYK,05/01/2013,W,48,92,32,70,45.7,11,22,50.0,17,17,100,5,36,41,20,17,3,3,16,6,
ATL,ATL @ IND,05/01/2013,L,48,83,25,75,33.3,3,14,21.4,30,37,81.1,6,22,28,14,6,6,2,24,-23,
MEM,MEM @ LAC,04/30/2013,W,48,103,37,85,43.5,3,10,30.0,26,33,78.8,14,28,42,19,7,7,7,25,10,
GSW,GSW @ DEN,04/30/2013,L,48,100,35,81,43.2,11,28,39.3,19,25,76.0,9,33,42,20,17,5,9,23,-7,
LAC,LAC vs. MEM,04/30/2013,L,48,93,34,77,44.2,6,17,35.3,19,25,76.0,12,28,40,19,13,6,5,23,-10,
DEN,DEN vs. GSW,04/30/2013,W,48,107,38,89,42.7,10,27,37.0,21,27,77.8,15,31,46,26,13,12,6,25,7,
BKN,BKN vs. CHI,04/29/2013,W,48,110,42,84,50.0,6,17,35.3,20,23,87.0,17,27,44,19,11,7,2,19,19,
IND,IND @ ATL,04/29/2013,L,48,91,32,84,38.1,7,23,30.4,20,25,80.0,15,30,45,22,14,8,4,28,-11,
CHI,CHI @ BKN,04/29/2013,L,48,91,37,75,49.3,4,12,33.3,13,18,72.2,11,22,33,20,13,8,4,20,-19,
HOU,HOU vs. OKC,04/29/2013,W,48,105,37,76,48.7,12,27,44.4,19,24,79.2,14,25,39,21,22,10,7,26,2,
ATL,ATL vs. IND,04/29/2013,W,48,102,33,74,44.6,11,24,45.8,25,38,65.8,11,35,46,24,13,10,4,25,11,
OKC,OKC @ HOU,04/29/2013,L,48,103,35,72,48.6,11,25,44.0,22,25,88.0,9,27,36,18,22,9,5,26,-2,
NYK,NYK @ BOS,04/28/2013,L,53,90,31,90,34.4,7,30,23.3,21,28,75.0,16,38,54,10,16,10,3,27,-7,
LAL,LAL vs. SAS,04/28/2013,L,48,82,36,76,47.4,5,17,29.4,5,12,41.7,7,34,41,22,22,2,5,15,-21,
MIA,MIA @ MIL,04/28/2013,W,48,88,34,73,46.6,7,26,26.9,13,19,68.4,8,34,42,24,16,8,8,21,11,
SAS,SAS @ LAL,04/28/2013,W,48,103,39,84,46.4,5,16,31.3,20,23,87.0,10,30,40,24,8,13,3,14,21,
DEN,DEN @ GSW,04/28/2013,L,48,101,33,71,46.5,6,20,30.0,29,38,76.3,12,25,37,14,23,6,2,27,-14,
BOS,BOS vs. NYK,04/28/2013,W,53,97,34,76,44.7,8,22,36.4,21,24,87.5,3,37,40,22,16,7,4,26,7,
GSW,GSW vs. DEN,04/28/2013,W,48,115,44,79,55.7,11,26,42.3,16,23,69.6,7,22,29,27,16,13,5,26,14,
MIL,MIL vs. MIA,04/28/2013,L,48,77,30,81,37.0,6,22,27.3,11,15,73.3,12,25,37,19,16,7,6,14,-11,
MEM,MEM vs. LAC,04/27/2013,W,48,104,39,77,50.6,4,12,33.3,22,29,75.9,13,32,45,25,13,3,6,20,21,
ATL,ATL vs. IND,04/27/2013,W,48,90,35,82,42.7,4,15,26.7,16,28,57.1,13,35,48,17,14,11,6,27,21,
OKC,OKC @ HOU,04/27/2013,W,48,104,33,87,37.9,10,26,38.5,28,30,93.3,13,36,49,14,11,7,6,24,3,
BKN,BKN @ CHI,04/27/2013,L,63,134,48,97,49.5,9,24,37.5,29,45,64.4,12,35,47,23,20,7,10,27,-8,
IND,IND @ ATL,04/27/2013,L,48,69,22,81,27.2,4,25,16.0,21,28,75.0,17,35,52,10,22,6,5,27,-21,
LAC,LAC @ MEM,04/27/2013,L,48,83,32,78,41.0,4,21,19.0,15,17,88.2,5,23,28,17,10,8,5,27,-21,
HOU,HOU vs. OKC,04/27/2013,L,48,101,36,83,43.4,12,37,32.4,17,25,68.0,5,36,41,23,11,6,12,25,-3,
CHI,CHI vs. BKN,04/27/2013,W,63,142,58,109,53.2,6,19,31.6,20,29,69.0,9,37,46,34,15,8,7,35,8,
BOS,BOS vs. NYK,04/26/2013,L,48,76,28,70,40.0,6,19,31.6,14,18,77.8,11,30,41,14,18,6,1,14,-14,
NYK,NYK @ BOS,04/26/2013,W,48,90,38,76,50.0,11,27,40.7,3,8,37.5,6,31,37,22,11,14,4,19,14,
GSW,GSW vs. DEN,04/26/2013,W,48,110,42,80,52.5,8,20,40.0,18,23,78.3,12,30,42,26,23,7,7,20,2,
LAL,LAL vs. SAS,04/26/2013,L,48,89,35,81,43.2,4,20,20.0,15,25,60.0,9,26,35,19,13,8,3,15,-31,
SAS,SAS @ LAL,04/26/2013,W,48,120,52,85,61.2,5,16,31.3,11,15,73.3,8,41,49,30,14,9,7,20,31,
DEN,DEN @ GSW,04/26/2013,L,48,108,40,86,46.5,7,18,38.9,21,27,77.8,11,23,34,26,18,11,1,25,-2,
MIA,MIA @ MIL,04/25/2013,W,48,104,41,79,51.9,8,19,42.1,14,25,56.0,12,31,43,31,19,11,3,24,13,
MEM,MEM vs. LAC,04/25/2013,W,48,94,31,80,38.8,4,16,25.0,28,38,73.7,17,28,45,18,10,11,3,22,12,
BKN,BKN @ CHI,04/25/2013,L,48,76,28,81,34.6,5,21,23.8,15,17,88.2,7,35,42,15,11,5,11,19,-3,
CHI,CHI vs. BKN,04/25/2013,W,48,79,31,78,39.7,3,15,20.0,14,21,66.7,9,39,48,17,15,6,3,15,3,
MIL,MIL vs. MIA,04/25/2013,L,48,91,33,72,45.8,7,26,26.9,18,29,62.1,9,29,38,23,20,14,2,21,-13,
LAC,LAC @ MEM,04/25/2013,L,48,82,26,67,38.8,9,23,39.1,21,23,91.3,5,28,33,14,18,5,10,29,-12,
ATL,ATL @ IND,04/24/2013,L,48,98,39,79,49.4,9,23,39.1,11,20,55.0,11,30,41,25,14,7,4,24,-15,
SAS,SAS vs. LAL,04/24/2013,W,48,102,42,82,51.2,7,14,50.0,11,14,78.6,9,28,37,21,9,7,7,17,11,
OKC,OKC vs. HOU,04/24/2013,W,48,105,37,85,43.5,11,35,31.4,20,24,83.3,10,30,40,20,12,8,9,22,3,
LAL,LAL @ SAS,04/24/2013,L,48,91,37,82,45.1,8,22,36.4,9,13,69.2,12,28,40,18,13,5,9,20,-11,
HOU,HOU @ OKC,04/24/2013,L,48,102,36,91,39.6,10,35,28.6,20,25,80.0,18,39,57,16,16,4,3,23,-3,
IND,IND vs. ATL,04/24/2013,W,48,113,41,87,47.1,10,25,40.0,21,29,72.4,15,32,47,22,10,10,5,19,15,
MIA,MIA vs. MIL,04/23/2013,W,48,98,35,78,44.9,6,19,31.6,22,26,84.6,12,31,43,17,14,10,3,17,12,
BOS,BOS @ NYK,04/23/2013,L,48,71,26,70,37.1,5,19,26.3,14,18,77.8,3,34,37,14,12,3,4,20,-16,
GSW,GSW @ DEN,04/23/2013,W,48,131,51,79,64.6,14,25,56.0,15,20,75.0,6,30,36,26,17,7,4,32,14,
NYK,NYK vs. BOS,04/23/2013,W,48,87,32,76,42.1,7,19,36.8,16,22,72.7,7,35,42,14,11,5,6,17,16,
DEN,DEN vs. GSW,04/23/2013,L,48,117,40,80,50.0,9,26,34.6,28,37,75.7,6,20,26,27,15,6,1,22,-14,
MIL,MIL @ MIA,04/23/2013,L,48,86,36,72,50.0,4,18,22.2,10,17,58.8,4,29,33,23,17,9,2,21,-12,
CHI,CHI @ BKN,04/22/2013,W,48,90,37,77,48.1,3,12,25.0,13,23,56.5,9,35,44,21,14,6,7,25,8,
BKN,BKN vs. CHI,04/22/2013,L,48,82,29,82,35.4,4,21,19.0,20,23,87.0,11,28,39,22,12,8,5,19,-8,
LAC,LAC vs. MEM,04/22/2013,W,48,93,37,78,47.4,2,15,13.3,17,22,77.3,9,31,40,19,13,5,10,27,2,
MEM,MEM @ LAC,04/22/2013,L,48,91,33,73,45.2,2,11,18.2,23,34,67.6,8,30,38,16,13,8,5,21,-2,
HOU,HOU @ OKC,04/21/2013,L,48,91,33,91,36.3,8,36,22.2,17,24,70.8,11,28,39,17,15,6,1,26,-29,
OKC,OKC vs. HOU,04/21/2013,W,48,120,44,83,53.0,10,24,41.7,22,28,78.6,5,41,46,28,13,9,9,24,29,
MIL,MIL @ MIA,04/21/2013,L,48,87,34,82,41.5,7,26,26.9,12,20,60.0,10,21,31,14,12,10,0,23,-23,
MIA,MIA vs. MIL,04/21/2013,W,48,110,38,68,55.9,7,23,30.4,27,33,81.8,11,35,46,22,19,8,3,19,23,
SAS,SAS vs. LAL,04/21/2013,W,48,91,32,85,37.6,7,22,31.8,20,25,80.0,8,35,43,20,9,12,3,21,12,
ATL,ATL @ IND,04/21/2013,L,48,90,38,76,50.0,7,17,41.2,7,14,50.0,6,26,32,23,16,5,3,26,-17,
IND,IND vs. ATL,04/21/2013,W,48,107,35,78,44.9,7,19,36.8,30,34,88.2,15,33,48,23,14,8,4,19,17,
LAL,LAL @ SAS,04/21/2013,L,48,79,30,73,41.1,3,15,20.0,16,24,66.7,6,38,44,15,18,8,4,20,-12,
MEM,MEM @ LAC,04/20/2013,L,48,91,33,71,46.5,5,12,41.7,20,25,80.0,4,19,23,22,7,3,1,29,-21,
BOS,BOS @ NYK,04/20/2013,L,48,78,27,65,41.5,5,20,25.0,19,19,100,4,36,40,18,21,5,5,17,-7,
CHI,CHI @ BKN,04/20/2013,L,48,89,36,76,47.4,2,8,25.0,15,22,68.2,9,26,35,15,10,4,5,17,-17,
DEN,DEN vs. GSW,04/20/2013,W,48,97,38,85,44.7,3,16,18.8,18,28,64.3,7,38,45,16,11,9,4,18,2,
GSW,GSW @ DEN,04/20/2013,L,48,95,38,92,41.3,8,22,36.4,11,15,73.3,13,42,55,27,18,4,10,21,-2,
LAC,LAC vs. MEM,04/20/2013,W,48,112,41,74,55.4,7,19,36.8,23,31,74.2,14,33,47,20,13,4,4,28,21,
BKN,BKN vs. CHI,04/20/2013,W,48,106,43,77,55.8,6,14,42.9,14,17,82.4,6,33,39,18,8,6,5,21,17,
NYK,NYK vs. BOS,04/20/2013,W,48,85,32,79,40.5,9,25,36.0,12,15,80.0,10,30,40,13,13,15,4,23,7,
