SAS,SAS vs. DET,06/23/2005,W,48,81,29,68,42.6,7,11,63.6,16,19,84.2,8,30,38,14,13,4,7,20,7,
DET,DET @ SAS,06/23/2005,L,48,74,31,74,41.9,2,14,14.3,10,14,71.4,8,26,34,17,9,8,6,24,-7,
SAS,SAS vs. DET,06/21/2005,L,48,86,31,75,41.3,8,28,28.6,16,26,61.5,13,30,43,15,12,3,2,18,-9,
DET,DET @ SAS,06/21/2005,W,48,95,37,79,46.8,8,17,47.1,13,19,68.4,13,27,40,19,5,6,8,21,9,
SAS,SAS @ DET,06/19/2005,W,53,96,38,82,46.3,8,20,40.0,12,21,57.1,19,26,45,20,17,3,3,26,1,
DET,DET vs. SAS,06/19/2005,L,53,95,37,84,44.0,2,9,22.2,19,23,82.6,16,26,42,17,12,7,11,20,-1,
SAS,SAS @ DET,06/16/2005,L,48,71,26,70,37.1,5,15,33.3,14,24,58.3,12,32,44,15,18,1,9,21,-31,
DET,DET vs. SAS,06/16/2005,W,48,102,41,90,45.6,2,9,22.2,18,23,78.3,13,34,47,23,4,13,6,22,31,
DET,DET vs. SAS,06/14/2005,W,48,96,40,85,47.1,3,14,21.4,13,17,76.5,17,27,44,22,12,12,10,18,17,
SAS,SAS @ DET,06/14/2005,L,48,79,29,67,43.3,8,17,47.1,13,20,65.0,10,27,37,16,18,7,3,21,-17,
SAS,SAS vs. DET,06/12/2005,W,48,97,29,62,46.8,11,24,45.8,28,34,82.4,9,27,36,23,16,11,7,19,21,
DET,DET @ SAS,06/12/2005,L,48,76,33,82,40.2,0,6,0.0,10,16,62.5,18,27,45,17,14,5,2,25,-21,
DET,DET @ SAS,06/09/2005,L,48,69,29,77,37.7,1,6,16.7,10,14,71.4,11,24,35,15,13,12,10,19,-15,
SAS,SAS vs. DET,06/09/2005,W,48,84,34,79,43.0,4,13,30.8,12,15,80.0,15,34,49,12,16,3,8,17,15,
DET,DET @ MIA,06/06/2005,W,48,88,36,79,45.6,5,13,38.5,11,15,73.3,13,28,41,21,14,7,0,23,6,
MIA,MIA vs. DET,06/06/2005,L,48,82,32,69,46.4,2,11,18.2,16,24,66.7,8,27,35,12,15,9,6,22,-6,
MIA,MIA @ DET,06/04/2005,L,48,66,26,64,40.6,3,13,23.1,11,18,61.1,5,35,40,15,19,1,10,20,-25,
DET,DET vs. MIA,06/04/2005,W,48,91,36,86,41.9,7,17,41.2,12,19,63.2,14,32,46,24,6,11,5,17,25,
