Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
WAS,WAS vs. ATL,05/15/2015,L,48,91,34,93,36.6,4,18,22.2,19,25,76.0,18,37,55,19,12,7,4,18,-3,
GSW,GSW @ MEM,05/15/2015,W,48,108,41,81,50.6,15,32,46.9,11,14,78.6,7,40,47,27,12,1,8,24,13,
MEM,MEM vs. GSW,05/15/2015,L,48,95,34,91,37.4,4,16,25.0,23,30,76.7,12,31,43,21,3,7,5,16,-13,
HOU,HOU @ LAC,05/14/2015,W,48,119,37,87,42.5,13,32,40.6,32,47,68.1,15,45,60,19,10,8,5,22,12,
CLE,CLE @ CHI,05/14/2015,W,48,94,33,79,41.8,12,27,44.4,16,20,80.0,16,37,53,20,14,3,8,16,21,
LAC,LAC vs. HOU,05/14/2015,L,48,107,38,91,41.8,7,30,23.3,24,32,75.0,4,37,41,19,8,8,7,31,-12,
CHI,CHI vs. CLE,05/14/2015,L,48,73,30,80,37.5,4,20,20.0,9,10,90.0,9,23,32,17,7,5,6,18,-21,
GSW,GSW vs. MEM,05/13/2015,W,48,98,38,81,46.9,14,30,46.7,8,10,80.0,14,30,44,28,17,9,6,13,20,
ATL,ATL vs. WAS,05/13/2015,W,48,82,34,83,41.0,5,22,22.7,9,11,81.8,13,37,50,21,25,11,13,17,1,
MEM,MEM @ GSW,05/13/2015,L,48,78,33,83,39.8,4,15,26.7,8,10,80.0,13,30,43,21,16,8,1,17,-20,
WAS,WAS @ ATL,05/13/2015,L,48,81,33,88,37.5,4,17,23.5,11,16,68.8,13,33,46,20,19,15,5,17,-1,
CLE,CLE vs. CHI,05/12/2015,W,48,106,40,79,50.6,8,24,33.3,18,25,72.0,11,30,41,19,11,5,12,22,5,
CHI,CHI @ CLE,05/12/2015,L,48,101,34,86,39.5,7,25,28.0,26,28,92.9,12,28,40,20,11,5,5,23,-5,
LAC,LAC @ HOU,05/12/2015,L,48,103,38,91,41.8,9,35,25.7,18,31,58.1,13,26,39,22,7,6,2,27,-21,
HOU,HOU vs. LAC,05/12/2015,W,48,124,46,85,54.1,9,29,31.0,23,38,60.5,15,43,58,29,11,5,3,24,21,
ATL,ATL @ WAS,05/11/2015,W,48,106,41,87,47.1,9,19,47.4,15,19,78.9,10,27,37,30,13,8,5,20,5,
WAS,WAS vs. ATL,05/11/2015,L,48,101,38,85,44.7,12,26,46.2,13,17,76.5,10,31,41,21,17,5,8,19,-5,
GSW,GSW @ MEM,05/11/2015,W,48,101,38,80,47.5,14,33,42.4,11,16,68.8,10,35,45,22,21,11,10,23,17,
MEM,MEM vs. GSW,05/11/2015,L,48,84,33,88,37.5,4,18,22.2,14,18,77.8,17,32,49,24,16,8,4,17,-17,
HOU,HOU @ LAC,05/10/2015,L,48,95,34,83,41.0,12,28,42.9,15,30,50.0,10,37,47,20,21,6,1,40,-33,
CLE,CLE @ CHI,05/10/2015,W,48,86,29,75,38.7,5,25,20.0,23,24,95.8,6,38,44,16,15,4,6,16,2,
LAC,LAC vs. HOU,05/10/2015,W,48,128,39,79,49.4,13,31,41.9,37,63,58.7,10,41,51,27,11,9,5,22,33,
CHI,CHI vs. CLE,05/10/2015,L,48,84,32,89,36.0,9,21,42.9,11,12,91.7,11,29,40,12,12,7,6,19,-2,
GSW,GSW @ MEM,05/09/2015,L,48,89,32,74,43.2,6,26,23.1,19,28,67.9,10,29,39,20,17,7,7,23,-10,
ATL,ATL @ WAS,05/09/2015,L,48,101,36,81,44.4,7,23,30.4,22,29,75.9,8,30,38,23,11,10,3,26,-2,
WAS,WAS vs. ATL,05/09/2015,W,48,103,37,78,47.4,10,28,35.7,19,29,65.5,9,34,43,27,15,5,5,24,2,
MEM,MEM vs. GSW,05/09/2015,W,48,99,37,82,45.1,5,16,31.3,20,23,87.0,11,33,44,21,15,10,2,26,10,
CLE,CLE @ CHI,05/08/2015,L,48,96,32,82,39.0,14,34,41.2,18,19,94.7,9,30,39,23,12,6,9,24,-3,
CHI,CHI vs. CLE,05/08/2015,W,48,99,34,90,37.8,6,21,28.6,25,29,86.2,18,36,54,17,11,9,10,18,3,
LAC,LAC vs. HOU,05/08/2015,W,48,124,46,83,55.4,13,29,44.8,19,23,82.6,12,38,50,26,18,12,6,27,25,
HOU,HOU @ LAC,05/08/2015,L,48,99,35,88,39.8,11,33,33.3,18,31,58.1,16,27,43,21,15,8,5,18,-25,
HOU,HOU vs. LAC,05/06/2015,W,48,115,34,80,42.5,5,26,19.2,42,64,65.6,15,39,54,20,14,6,10,27,6,
LAC,LAC @ HOU,05/06/2015,L,48,109,39,86,45.3,6,25,24.0,25,32,78.1,6,34,40,20,12,9,4,40,-6,
CHI,CHI @ CLE,05/06/2015,L,48,91,32,79,40.5,7,22,31.8,20,25,80.0,11,26,37,20,12,7,4,20,-15,
CLE,CLE vs. CHI,05/06/2015,W,48,106,37,83,44.6,12,26,46.2,20,29,69.0,14,31,45,19,10,8,4,23,15,
WAS,WAS @ ATL,05/05/2015,L,48,90,35,82,42.7,12,22,54.5,8,14,57.1,7,33,40,21,16,9,1,21,-16,
GSW,GSW vs. MEM,05/05/2015,L,48,90,31,74,41.9,6,26,23.1,22,28,78.6,9,36,45,16,20,6,3,18,-7,
MEM,MEM @ GSW,05/05/2015,W,48,97,37,83,44.6,5,15,33.3,18,20,90.0,8,31,39,19,14,13,2,21,7,
ATL,ATL vs. WAS,05/05/2015,W,48,106,37,85,43.5,10,29,34.5,22,25,88.0,11,33,44,30,10,10,6,16,16,
HOU,HOU vs. LAC,05/04/2015,L,48,101,38,84,45.2,11,33,33.3,14,24,58.3,6,29,35,24,24,14,8,25,-16,
CHI,CHI @ CLE,05/04/2015,W,48,99,40,80,50.0,10,18,55.6,9,16,56.3,11,31,42,23,10,7,6,15,7,
CLE,CLE vs. CHI,05/04/2015,L,48,92,34,81,42.0,7,26,26.9,17,19,89.5,11,28,39,17,9,6,6,16,-7,
LAC,LAC @ HOU,05/04/2015,W,48,117,41,84,48.8,13,31,41.9,22,30,73.3,9,33,42,31,23,14,6,22,16,
MEM,MEM @ GSW,05/03/2015,L,48,86,33,73,45.2,3,12,25.0,17,22,77.3,7,30,37,24,16,13,0,16,-15,
GSW,GSW vs. MEM,05/03/2015,W,48,101,39,77,50.6,13,28,46.4,10,15,66.7,7,32,39,26,16,13,2,20,15,
ATL,ATL vs. WAS,05/03/2015,L,48,98,37,98,37.8,13,38,34.2,11,14,78.6,16,36,52,27,11,3,6,18,-6,
WAS,WAS @ ATL,05/03/2015,W,48,104,38,91,41.8,9,25,36.0,19,22,86.4,15,39,54,18,8,4,4,19,6,
LAC,LAC vs. SAS,05/02/2015,W,48,111,40,76,52.6,14,27,51.9,17,25,68.0,7,36,43,26,12,6,7,21,2,
SAS,SAS @ LAC,05/02/2015,L,48,109,43,89,48.3,10,25,40.0,13,20,65.0,13,33,46,26,10,7,6,23,-2,
BKN,BKN vs. ATL,05/01/2015,L,48,87,31,85,36.5,7,23,30.4,18,24,75.0,9,35,44,20,15,5,3,17,-24,
ATL,ATL @ BKN,05/01/2015,W,48,111,43,85,50.6,13,32,40.6,12,15,80.0,6,39,45,34,12,11,3,21,24,
MIL,MIL vs. CHI,04/30/2015,L,48,66,25,76,32.9,4,19,21.1,12,19,63.2,9,32,41,17,18,3,4,17,-54,
SAS,SAS vs. LAC,04/30/2015,L,48,96,36,83,43.4,12,28,42.9,12,21,57.1,12,32,44,26,14,3,2,27,-6,
CHI,CHI @ MIL,04/30/2015,W,48,120,46,90,51.1,15,30,50.0,13,16,81.3,10,40,50,31,12,7,2,14,54,
LAC,LAC @ SAS,04/30/2015,W,48,102,38,80,47.5,4,18,22.2,22,31,71.0,10,33,43,22,10,7,7,18,6,
POR,POR @ MEM,04/29/2015,L,48,93,33,82,40.2,13,33,39.4,14,19,73.7,5,33,38,13,13,1,7,23,-6,
ATL,ATL vs. BKN,04/29/2015,W,48,107,40,83,48.2,13,33,39.4,14,20,70.0,8,35,43,25,11,9,4,11,10,
MEM,MEM vs. POR,04/29/2015,W,48,99,37,89,41.6,1,14,7.1,24,30,80.0,15,41,56,17,11,10,6,21,6,
BKN,BKN @ ATL,04/29/2015,L,48,97,37,78,47.4,10,22,45.5,13,15,86.7,5,30,35,20,13,5,5,21,-10,
HOU,HOU vs. DAL,04/28/2015,W,48,103,37,82,45.1,10,31,32.3,19,36,52.8,11,42,53,22,21,9,6,26,9,
SAS,SAS @ LAC,04/28/2015,W,48,111,36,81,44.4,11,23,47.8,28,37,75.7,12,35,47,21,16,4,2,32,4,
LAC,LAC vs. SAS,04/28/2015,L,48,107,40,86,46.5,1,14,7.1,26,42,61.9,11,35,46,22,14,11,5,27,-4,
DAL,DAL @ HOU,04/28/2015,L,48,94,35,92,38.0,5,26,19.2,19,25,76.0,10,37,47,21,19,14,2,29,-9,
POR,POR vs. MEM,04/27/2015,W,48,99,36,87,41.4,8,25,32.0,19,21,90.5,13,37,50,18,9,5,0,13,7,
MEM,MEM @ POR,04/27/2015,L,48,92,36,82,43.9,7,14,50.0,13,14,92.9,7,33,40,19,9,6,3,20,-7,
CHI,CHI vs. MIL,04/27/2015,L,48,88,31,90,34.4,4,22,18.2,22,29,75.9,17,28,45,22,13,8,10,19,-6,
MIL,MIL @ CHI,04/27/2015,W,48,94,36,85,42.4,6,16,37.5,16,16,100,13,35,48,21,17,10,11,24,6,
ATL,ATL @ BKN,04/27/2015,L,53,115,46,95,48.4,13,33,39.4,10,15,66.7,18,37,55,27,18,7,6,19,-5,
BKN,BKN vs. ATL,04/27/2015,W,53,120,46,96,47.9,14,31,45.2,14,21,66.7,11,29,40,25,10,13,5,19,5,
SAS,SAS vs. LAC,04/26/2015,L,48,105,37,84,44.0,6,25,24.0,25,35,71.4,11,33,44,20,8,3,6,24,-9,
HOU,HOU @ DAL,04/26/2015,L,48,109,38,81,46.9,7,31,22.6,26,40,65.0,7,31,38,21,12,10,4,24,-12,
CLE,CLE @ BOS,04/26/2015,W,48,101,31,78,39.7,7,33,21.2,32,43,74.4,10,40,50,13,8,9,9,30,8,
LAC,LAC @ SAS,04/26/2015,W,48,114,45,84,53.6,5,18,27.8,19,26,73.1,6,37,43,24,10,7,6,24,9,
DAL,DAL vs. HOU,04/26/2015,W,48,121,51,94,54.3,10,28,35.7,9,21,42.9,16,36,52,25,15,3,5,28,12,
BOS,BOS vs. CLE,04/26/2015,L,48,93,33,85,38.8,3,23,13.0,24,37,64.9,11,34,45,17,14,2,3,33,-8,
TOR,TOR @ WAS,04/26/2015,L,48,94,36,82,43.9,7,25,28.0,15,20,75.0,10,27,37,17,16,5,2,24,-31,
WAS,WAS vs. TOR,04/26/2015,W,48,125,41,74,55.4,15,26,57.7,28,34,82.4,8,34,42,30,14,10,4,18,31,
CHI,CHI @ MIL,04/25/2015,L,48,90,33,68,48.5,10,18,55.6,14,20,70.0,5,34,39,23,28,10,7,20,-2,
MIL,MIL vs. CHI,04/25/2015,W,48,92,34,87,39.1,9,22,40.9,15,22,68.2,12,22,34,25,15,20,6,21,2,
GSW,GSW @ NOP,04/25/2015,W,48,109,40,79,50.6,13,24,54.2,16,23,69.6,10,29,39,28,10,6,7,18,11,
BKN,BKN vs. ATL,04/25/2015,W,48,91,32,83,38.6,7,22,31.8,20,25,80.0,12,40,52,24,15,8,2,17,8,
NOP,NOP vs. GSW,04/25/2015,L,48,98,40,83,48.2,5,22,22.7,13,14,92.9,10,26,36,23,12,5,6,19,-11,
ATL,ATL @ BKN,04/25/2015,L,48,83,32,90,35.6,6,30,20.0,13,17,76.5,14,37,51,22,16,11,5,21,-8,
MEM,MEM @ POR,04/25/2015,W,48,115,36,77,46.8,4,9,44.4,39,43,90.7,6,32,38,18,7,3,6,22,6,
POR,POR vs. MEM,04/25/2015,L,48,109,36,77,46.8,11,27,40.7,26,31,83.9,5,30,35,23,9,2,4,31,-6,
DAL,DAL vs. HOU,04/24/2015,L,48,128,45,86,52.3,11,29,37.9,27,35,77.1,14,29,43,27,10,9,6,28,-2,
SAS,SAS vs. LAC,04/24/2015,W,48,100,40,76,52.6,10,24,41.7,10,13,76.9,7,40,47,25,13,9,8,14,27,
HOU,HOU @ DAL,04/24/2015,W,48,130,48,93,51.6,13,24,54.2,21,28,75.0,17,29,46,23,14,4,2,28,2,
LAC,LAC @ SAS,04/24/2015,L,48,73,29,85,34.1,6,23,26.1,9,12,75.0,10,28,38,14,14,7,4,15,-27,
WAS,WAS vs. TOR,04/24/2015,W,48,106,36,76,47.4,12,29,41.4,22,31,71.0,7,38,45,27,17,4,13,22,7,
TOR,TOR @ WAS,04/24/2015,L,48,99,37,99,37.4,10,28,35.7,15,19,78.9,10,31,41,21,9,12,2,28,-7,
BOS,BOS vs. CLE,04/23/2015,L,48,95,36,82,43.9,5,19,26.3,18,21,85.7,9,36,45,20,15,6,5,23,-8,
MIL,MIL vs. CHI,04/23/2015,L,58,106,43,102,42.2,6,19,31.6,14,25,56.0,17,33,50,24,12,11,7,20,-7,
CHI,CHI @ MIL,04/23/2015,W,58,113,40,89,44.9,14,33,42.4,19,24,79.2,12,38,50,25,18,11,6,20,7,
GSW,GSW @ NOP,04/23/2015,W,53,123,42,104,40.4,14,41,34.1,25,30,83.3,22,29,51,24,10,4,6,22,4,
NOP,NOP vs. GSW,04/23/2015,L,53,119,46,90,51.1,6,21,28.6,21,26,80.8,13,34,47,25,15,7,8,28,-4,
CLE,CLE @ BOS,04/23/2015,W,48,103,38,84,45.2,12,29,41.4,15,24,62.5,11,34,45,17,11,9,7,18,8,
ATL,ATL vs. BKN,04/22/2015,W,48,96,35,90,38.9,12,31,38.7,14,19,73.7,8,33,41,27,9,11,7,18,5,
POR,POR @ MEM,04/22/2015,L,48,82,30,77,39.0,6,20,30.0,16,18,88.9,11,31,42,11,14,4,8,13,-15,
SAS,SAS @ LAC,04/22/2015,W,53,111,42,91,46.2,8,25,32.0,19,26,73.1,10,38,48,26,9,8,6,31,4,
BKN,BKN @ ATL,04/22/2015,L,48,91,35,78,44.9,8,26,30.8,13,18,72.2,8,41,49,23,16,6,5,21,-5,
LAC,LAC vs. SAS,04/22/2015,L,53,107,39,92,42.4,9,29,31.0,20,37,54.1,16,39,55,23,12,5,6,20,-4,
MEM,MEM vs. POR,04/22/2015,W,48,97,38,89,42.7,8,16,50.0,13,14,92.9,12,29,41,19,6,9,7,19,15,
HOU,HOU vs. DAL,04/21/2015,W,48,111,39,88,44.3,6,20,30.0,27,35,77.1,13,36,49,25,12,5,5,23,12,
WAS,WAS @ TOR,04/21/2015,W,48,117,42,79,53.2,10,21,47.6,23,34,67.6,10,35,45,26,16,6,6,24,11,
CLE,CLE vs. BOS,04/21/2015,W,48,99,34,76,44.7,7,29,24.1,24,26,92.3,12,35,47,18,18,7,10,22,8,
DAL,DAL @ HOU,04/21/2015,L,48,99,33,89,37.1,6,22,27.3,27,28,96.4,14,32,46,14,10,4,6,23,-12,
TOR,TOR vs. WAS,04/21/2015,L,48,106,39,80,48.8,7,18,38.9,21,32,65.6,5,23,28,19,11,8,1,27,-11,
BOS,BOS @ CLE,04/21/2015,L,48,91,33,85,38.8,6,22,27.3,19,22,86.4,13,26,39,19,11,6,3,22,-8,
CHI,CHI vs. MIL,04/20/2015,W,48,91,31,81,38.3,12,33,36.4,17,27,63.0,14,50,64,26,15,2,10,19,9,
GSW,GSW vs. NOP,04/20/2015,W,48,97,38,86,44.2,9,30,30.0,12,19,63.2,14,35,49,27,14,8,6,18,10,
NOP,NOP @ GSW,04/20/2015,L,48,87,31,81,38.3,7,20,35.0,18,24,75.0,10,31,41,21,13,10,4,20,-10,
MIL,MIL @ CHI,04/20/2015,L,48,82,32,90,35.6,4,17,23.5,14,17,82.4,9,39,48,13,4,10,9,22,-9,
LAC,LAC vs. SAS,04/19/2015,W,48,107,40,78,51.3,10,18,55.6,17,28,60.7,6,40,46,16,15,9,8,21,15,
MEM,MEM vs. POR,04/19/2015,W,48,100,39,88,44.3,3,9,33.3,19,26,73.1,8,40,48,21,8,8,9,18,14,
CLE,CLE vs. BOS,04/19/2015,W,48,113,37,82,45.1,13,31,41.9,26,33,78.8,15,31,46,19,13,6,5,23,13,
ATL,ATL vs. BKN,04/19/2015,W,48,99,34,79,43.0,10,30,33.3,21,22,95.5,6,33,39,19,14,11,3,21,7,
BKN,BKN @ ATL,04/19/2015,L,48,92,36,79,45.6,5,20,25.0,15,22,68.2,12,35,47,18,17,8,0,19,-7,
SAS,SAS @ LAC,04/19/2015,L,48,92,34,93,36.6,10,33,30.3,14,26,53.8,17,32,49,25,15,9,3,23,-15,
POR,POR @ MEM,04/19/2015,L,48,86,32,95,33.7,8,26,30.8,14,19,73.7,16,40,56,18,13,5,7,23,-14,
BOS,BOS @ CLE,04/19/2015,L,48,100,37,79,46.8,8,22,36.4,18,22,81.8,7,27,34,24,14,7,4,29,-13,
HOU,HOU vs. DAL,04/18/2015,W,48,118,38,85,44.7,10,25,40.0,32,45,71.1,8,36,44,26,13,11,9,22,10,
CHI,CHI vs. MIL,04/18/2015,W,48,103,38,83,45.8,12,32,37.5,15,22,68.2,10,42,52,30,19,8,7,21,12,
NOP,NOP @ GSW,04/18/2015,L,48,99,35,83,42.2,9,22,40.9,20,25,80.0,10,34,44,24,14,8,5,28,-7,
MIL,MIL @ CHI,04/18/2015,L,48,91,35,89,39.3,4,16,25.0,17,26,65.4,13,28,41,22,13,11,3,23,-12,
TOR,TOR vs. WAS,04/18/2015,L,53,86,35,92,38.0,6,29,20.7,10,14,71.4,10,38,48,21,12,5,4,21,-7,
DAL,DAL @ HOU,04/18/2015,L,48,108,44,99,44.4,6,17,35.3,14,17,82.4,14,35,49,19,17,5,4,28,-10,
WAS,WAS @ TOR,04/18/2015,W,53,93,39,99,39.4,6,21,28.6,9,15,60.0,19,42,61,22,11,6,3,18,7,
GSW,GSW vs. NOP,04/18/2015,W,48,106,37,81,45.7,11,29,37.9,21,34,61.8,10,37,47,24,15,11,6,21,7,
