Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
LAC,LAC vs. SAS,05/20/2012,L,48,99,41,86,47.7,4,16,25.0,13,19,68.4,10,26,36,22,9,10,5,22,-3,
LAC,LAC vs. SAS,05/19/2012,L,48,86,37,80,46.3,3,9,33.3,9,18,50.0,9,35,44,22,13,11,8,23,-10,
OKC,OKC @ LAL,05/19/2012,W,48,103,38,77,49.4,6,16,37.5,21,25,84.0,9,30,39,16,7,6,10,23,3,
LAL,LAL vs. OKC,05/19/2012,L,48,100,37,86,43.0,5,18,27.8,21,29,72.4,18,25,43,19,9,5,7,19,-3,
SAS,SAS @ LAC,05/19/2012,W,48,96,35,76,46.1,9,22,40.9,17,25,68.0,6,35,41,27,13,5,7,19,10,
LAL,LAL vs. OKC,05/18/2012,W,48,99,27,70,38.6,4,11,36.4,41,42,97.6,12,32,44,20,15,7,9,22,3,
BOS,BOS @ PHI,05/18/2012,L,48,83,30,71,42.3,7,23,30.4,16,19,84.2,5,33,38,23,17,7,6,28,-9,
OKC,OKC @ LAL,05/18/2012,L,48,96,33,83,39.8,4,17,23.5,26,28,92.9,13,24,37,13,9,11,9,30,-3,
PHI,PHI vs. BOS,05/18/2012,W,48,92,31,82,37.8,5,11,45.5,25,36,69.4,17,35,52,18,11,9,2,19,9,
MIA,MIA @ IND,05/17/2012,L,48,75,29,78,37.2,4,20,20.0,13,18,72.2,11,25,36,9,14,5,6,21,-19,
SAS,SAS vs. LAC,05/17/2012,W,48,105,42,79,53.2,10,25,40.0,11,17,64.7,6,29,35,23,11,12,3,16,17,
IND,IND vs. MIA,05/17/2012,W,48,94,33,76,43.4,8,14,57.1,20,23,87.0,16,36,52,20,14,6,8,20,19,
LAC,LAC @ SAS,05/17/2012,L,48,88,31,63,49.2,9,13,69.2,17,23,73.9,4,28,32,13,18,7,7,20,-17,
LAL,LAL @ OKC,05/16/2012,L,48,75,30,78,38.5,2,15,13.3,13,14,92.9,11,30,41,11,15,9,2,20,-2,
BOS,BOS @ PHI,05/16/2012,W,48,107,40,77,51.9,5,11,45.5,22,28,78.6,7,37,44,26,7,6,6,19,16,
OKC,OKC vs. LAL,05/16/2012,W,48,77,29,69,42.0,6,17,35.3,13,16,81.3,6,30,36,15,13,7,8,19,2,
PHI,PHI vs. BOS,05/16/2012,L,48,91,33,81,40.7,8,15,53.3,17,22,77.3,11,26,37,22,9,3,7,20,-16,
SAS,SAS vs. LAC,05/15/2012,W,48,108,39,80,48.8,13,25,52.0,17,21,81.0,11,36,47,29,18,9,7,17,16,
LAC,LAC @ SAS,05/15/2012,L,48,92,37,83,44.6,9,19,47.4,9,13,69.2,8,26,34,19,16,11,9,21,-16,
IND,IND @ MIA,05/15/2012,W,48,78,28,74,37.8,3,15,20.0,19,27,70.4,15,35,50,10,20,8,7,25,3,
MIA,MIA vs. IND,05/15/2012,L,48,75,27,78,34.6,1,16,6.3,20,29,69.0,14,26,40,11,12,10,5,22,-3,
PHI,PHI @ BOS,05/14/2012,W,48,82,31,76,40.8,5,14,35.7,15,21,71.4,11,36,47,17,18,10,6,13,1,
LAL,LAL @ OKC,05/14/2012,L,48,90,35,81,43.2,7,16,43.8,13,15,86.7,13,30,43,14,15,1,3,20,-29,
BOS,BOS vs. PHI,05/14/2012,L,48,81,33,79,41.8,8,18,44.4,7,9,77.8,6,30,36,23,19,11,6,22,-1,
OKC,OKC vs. LAL,05/14/2012,W,48,119,44,83,53.0,7,17,41.2,24,29,82.8,10,31,41,20,4,13,8,19,29,
MEM,MEM vs. LAC,05/13/2012,L,48,72,25,77,32.5,0,13,0.0,22,31,71.0,12,32,44,12,15,11,4,20,-10,
LAC,LAC @ MEM,05/13/2012,W,48,82,30,78,38.5,4,17,23.5,18,23,78.3,13,33,46,12,17,10,6,28,10,
IND,IND @ MIA,05/13/2012,L,48,86,31,77,40.3,4,17,23.5,20,28,71.4,8,30,38,18,15,7,3,31,-9,
MIA,MIA vs. IND,05/13/2012,W,48,95,33,81,40.7,0,6,0.0,29,38,76.3,15,30,45,16,13,8,5,22,9,
PHI,PHI @ BOS,05/12/2012,L,48,91,36,82,43.9,5,14,35.7,14,20,70.0,8,33,41,19,11,9,8,15,-1,
DEN,DEN @ LAL,05/12/2012,L,48,87,35,89,39.3,7,26,26.9,10,14,71.4,23,31,54,23,19,5,9,21,-9,
BOS,BOS vs. PHI,05/12/2012,W,48,92,36,82,43.9,2,18,11.1,18,19,94.7,9,36,45,28,13,7,7,16,1,
LAL,LAL vs. DEN,05/12/2012,W,48,96,35,89,39.3,11,24,45.8,15,23,65.2,24,26,50,22,11,10,14,20,9,
MEM,MEM @ LAC,05/11/2012,W,48,90,35,77,45.5,3,10,30.0,17,27,63.0,15,33,48,20,22,5,9,24,2,
LAC,LAC vs. MEM,05/11/2012,L,48,88,34,79,43.0,4,15,26.7,16,25,64.0,10,22,32,21,7,13,6,24,-2,
ATL,ATL @ BOS,05/10/2012,L,48,80,32,78,41.0,7,15,46.7,9,10,90.0,7,29,36,22,13,6,4,20,-3,
BOS,BOS vs. ATL,05/10/2012,W,48,83,31,74,41.9,2,10,20.0,19,24,79.2,11,29,40,19,12,8,11,14,3,
DEN,DEN vs. LAL,05/10/2012,W,48,113,47,91,51.6,10,20,50.0,9,17,52.9,10,37,47,26,12,6,8,22,17,
LAL,LAL @ DEN,05/10/2012,L,48,96,35,83,42.2,4,14,28.6,22,30,73.3,13,29,42,23,12,6,7,17,-17,
CHI,CHI @ PHI,05/10/2012,L,48,78,30,80,37.5,2,13,15.4,16,21,76.2,15,41,56,19,14,4,6,19,-1,
PHI,PHI vs. CHI,05/10/2012,W,48,79,29,73,39.7,6,16,37.5,15,20,75.0,5,28,33,19,7,7,6,18,1,
NYK,NYK @ MIA,05/09/2012,L,48,94,36,76,47.4,4,13,30.8,18,21,85.7,11,25,36,13,14,7,5,23,-12,
LAC,LAC @ MEM,05/09/2012,L,48,80,26,70,37.1,7,24,29.2,21,29,72.4,8,27,35,11,14,7,5,26,-12,
MIA,MIA vs. NYK,05/09/2012,W,48,106,34,78,43.6,9,19,47.4,29,34,85.3,13,29,42,20,10,7,3,18,12,
MEM,MEM vs. LAC,05/09/2012,W,48,92,32,72,44.4,0,6,0.0,28,34,82.4,10,32,42,14,12,6,5,20,12,
CHI,CHI vs. PHI,05/08/2012,W,48,77,34,82,41.5,5,10,50.0,4,11,36.4,8,41,49,22,15,8,11,21,8,
ATL,ATL vs. BOS,05/08/2012,W,48,87,34,73,46.6,7,16,43.8,12,14,85.7,13,28,41,20,19,6,6,19,1,
ORL,ORL @ IND,05/08/2012,L,48,87,32,76,42.1,11,30,36.7,12,19,63.2,9,25,34,14,11,8,6,17,-18,
BOS,BOS @ ATL,05/08/2012,L,48,86,34,77,44.2,6,14,42.9,12,15,80.0,9,24,33,23,15,11,3,13,-1,
LAL,LAL vs. DEN,05/08/2012,L,48,99,35,90,38.9,9,24,37.5,20,26,76.9,15,33,48,20,10,6,5,20,-3,
PHI,PHI @ CHI,05/08/2012,L,48,69,25,78,32.1,2,11,18.2,17,24,70.8,11,38,49,14,14,7,11,18,-8,
DEN,DEN @ LAL,05/08/2012,W,48,102,39,85,45.9,3,19,15.8,21,27,77.8,8,35,43,19,7,7,5,19,3,
IND,IND vs. ORL,05/08/2012,W,48,105,43,82,52.4,9,17,52.9,10,14,71.4,10,33,43,16,15,8,5,16,18,
LAC,LAC vs. MEM,05/07/2012,W,53,101,34,76,44.7,5,16,31.3,28,40,70.0,10,26,36,18,12,8,8,26,4,
MEM,MEM @ LAC,05/07/2012,L,53,97,36,83,43.4,4,13,30.8,21,27,77.8,19,28,47,18,17,2,4,34,-4,
UTA,UTA vs. SAS,05/07/2012,L,48,81,32,88,36.4,0,13,0.0,17,26,65.4,16,41,57,16,12,6,8,23,-6,
SAS,SAS @ UTA,05/07/2012,W,48,87,28,74,37.8,10,22,45.5,21,30,70.0,7,36,43,12,14,7,4,23,6,
LAL,LAL @ DEN,05/06/2012,W,48,92,39,86,45.3,5,17,29.4,9,18,50.0,19,29,48,22,14,4,7,13,4,
CHI,CHI @ PHI,05/06/2012,L,48,82,34,85,40.0,3,11,27.3,11,14,78.6,11,37,48,21,14,5,7,23,-7,
PHI,PHI vs. CHI,05/06/2012,W,48,89,31,79,39.2,5,19,26.3,22,31,71.0,12,34,46,16,9,6,6,18,7,
ATL,ATL @ BOS,05/06/2012,L,48,79,31,76,40.8,4,20,20.0,13,17,76.5,8,32,40,18,18,3,0,15,-22,
BOS,BOS vs. ATL,05/06/2012,W,48,101,41,80,51.3,11,26,42.3,8,13,61.5,5,32,37,24,11,10,6,20,22,
MIA,MIA @ NYK,05/06/2012,L,48,87,30,73,41.1,3,19,15.8,24,35,68.6,9,31,40,20,14,8,6,26,-2,
NYK,NYK vs. MIA,05/06/2012,W,48,89,32,75,42.7,5,22,22.7,20,29,69.0,10,33,43,16,18,6,1,29,2,
DEN,DEN vs. LAL,05/06/2012,L,48,88,39,86,45.3,3,19,15.8,7,12,58.3,13,25,38,17,10,9,9,19,-4,
SAS,SAS @ UTA,05/05/2012,W,48,102,39,80,48.8,7,20,35.0,17,22,77.3,9,32,41,21,11,2,11,20,12,
LAC,LAC vs. MEM,05/05/2012,W,48,87,33,70,47.1,8,17,47.1,13,30,43.3,7,28,35,18,17,11,5,27,1,
MEM,MEM @ LAC,05/05/2012,L,48,86,26,65,40.0,4,13,30.8,30,39,76.9,8,32,40,19,17,10,4,26,-1,
UTA,UTA vs. SAS,05/05/2012,L,48,90,36,89,40.4,4,13,30.8,14,26,53.8,17,32,49,18,11,6,8,18,-12,
DAL,DAL vs. OKC,05/05/2012,L,48,97,33,79,41.8,10,19,52.6,21,24,87.5,11,28,39,19,13,6,4,21,-6,
OKC,OKC @ DAL,05/05/2012,W,48,103,39,75,52.0,9,24,37.5,16,20,80.0,6,33,39,22,13,7,8,27,6,
ORL,ORL vs. IND,05/05/2012,L,53,99,34,85,40.0,9,29,31.0,22,28,78.6,11,31,42,24,13,7,3,23,-2,
IND,IND @ ORL,05/05/2012,W,53,101,39,84,46.4,6,21,28.6,17,20,85.0,13,36,49,23,17,4,4,28,2,
DEN,DEN vs. LAL,05/04/2012,W,48,99,37,93,39.8,6,16,37.5,19,23,82.6,19,35,54,23,7,9,5,25,15,
LAL,LAL @ DEN,05/04/2012,L,48,84,29,78,37.2,6,25,24.0,20,25,80.0,13,31,44,21,15,1,10,19,-15,
BOS,BOS vs. ATL,05/04/2012,W,53,90,32,79,40.5,4,13,30.8,22,25,88.0,7,44,51,18,16,10,8,18,6,
ATL,ATL @ BOS,05/04/2012,L,53,84,34,90,37.8,4,20,20.0,12,15,80.0,11,37,48,15,17,8,4,21,-6,
PHI,PHI vs. CHI,05/04/2012,W,48,79,26,76,34.2,1,14,7.1,26,33,78.8,12,31,43,13,9,8,3,20,5,
CHI,CHI @ PHI,05/04/2012,L,48,74,28,75,37.3,4,14,28.6,14,23,60.9,15,34,49,22,17,5,6,26,-5,
DAL,DAL vs. OKC,05/03/2012,L,48,79,26,76,34.2,7,22,31.8,20,26,76.9,9,37,46,15,16,6,4,16,-16,
NYK,NYK vs. MIA,05/03/2012,L,48,70,22,69,31.9,4,20,20.0,22,29,75.9,14,28,42,8,20,6,3,21,-17,
OKC,OKC @ DAL,05/03/2012,W,48,95,36,85,42.4,12,28,42.9,11,17,64.7,9,36,45,18,8,11,7,20,16,
MIA,MIA @ NYK,05/03/2012,W,48,87,29,68,42.6,11,29,37.9,18,22,81.8,7,33,40,11,19,13,3,21,17,
SAS,SAS vs. UTA,05/02/2012,W,48,114,47,82,57.3,10,22,45.5,10,10,100,5,39,44,28,12,10,5,18,31,
ORL,ORL vs. IND,05/02/2012,L,48,74,30,71,42.3,5,15,33.3,9,18,50.0,5,28,33,14,17,6,1,18,-23,
UTA,UTA @ SAS,05/02/2012,L,48,83,31,90,34.4,1,6,16.7,20,23,87.0,18,25,43,16,15,7,3,16,-31,
IND,IND @ ORL,05/02/2012,W,48,97,37,79,46.8,8,20,40.0,15,20,75.0,13,33,46,16,13,9,5,17,23,
MEM,MEM vs. LAC,05/02/2012,W,48,105,36,75,48.0,2,12,16.7,31,39,79.5,16,21,37,12,13,13,7,17,7,
LAC,LAC @ MEM,05/02/2012,L,48,98,38,67,56.7,9,16,56.3,13,18,72.2,4,24,28,15,21,8,6,29,-7,
PHI,PHI @ CHI,05/01/2012,W,48,109,46,78,59.0,5,12,41.7,12,15,80.0,7,31,38,23,9,7,7,18,17,
LAL,LAL vs. DEN,05/01/2012,W,48,104,43,96,44.8,2,15,13.3,16,21,76.2,18,30,48,20,11,8,8,20,4,
DEN,DEN @ LAL,05/01/2012,L,48,100,40,91,44.0,4,19,21.1,16,22,72.7,19,33,52,21,13,7,8,23,-4,
ATL,ATL vs. BOS,05/01/2012,L,48,80,29,83,34.9,6,22,27.3,16,20,80.0,10,30,40,14,12,7,5,26,-7,
BOS,BOS @ ATL,05/01/2012,W,48,87,29,68,42.6,3,14,21.4,26,31,83.9,3,42,45,14,17,6,6,24,7,
CHI,CHI vs. PHI,05/01/2012,L,48,92,38,84,45.2,6,14,42.9,10,18,55.6,10,22,32,23,8,3,4,11,-17,
ORL,ORL @ IND,04/30/2012,L,48,78,27,76,35.5,8,25,32.0,16,19,84.2,13,25,38,16,16,6,4,20,-15,
IND,IND vs. ORL,04/30/2012,W,48,93,33,77,42.9,2,20,10.0,25,28,89.3,15,31,46,9,13,9,6,17,15,
DAL,DAL @ OKC,04/30/2012,L,48,99,33,79,41.8,5,23,21.7,28,32,87.5,12,23,35,13,14,9,3,26,-3,
OKC,OKC vs. DAL,04/30/2012,W,48,102,30,67,44.8,5,16,31.3,37,39,94.9,5,32,37,13,16,9,3,28,3,
MIA,MIA vs. NYK,04/30/2012,W,48,104,38,73,52.1,9,21,42.9,19,27,70.4,7,26,33,28,8,6,3,17,10,
NYK,NYK @ MIA,04/30/2012,L,48,94,38,77,49.4,5,15,33.3,13,19,68.4,12,28,40,15,13,3,2,22,-10,
DEN,DEN @ LAL,04/29/2012,L,48,88,32,90,35.6,4,14,28.6,20,27,74.1,16,30,46,17,10,6,4,18,-15,
UTA,UTA @ SAS,04/29/2012,L,48,91,32,76,42.1,4,13,30.8,23,30,76.7,13,32,45,17,16,7,8,24,-15,
LAL,LAL vs. DEN,04/29/2012,W,48,103,43,86,50.0,6,17,35.3,11,15,73.3,11,41,52,22,11,6,15,22,15,
SAS,SAS vs. UTA,04/29/2012,W,48,106,40,84,47.6,6,17,35.3,20,28,71.4,10,29,39,25,10,10,2,18,15,
ATL,ATL vs. BOS,04/29/2012,W,48,83,31,76,40.8,7,20,35.0,14,21,66.7,11,39,50,16,13,3,1,18,9,
BOS,BOS @ ATL,04/29/2012,L,48,74,32,82,39.0,0,11,0.0,10,13,76.9,7,34,41,21,6,9,3,24,-9,
MEM,MEM vs. LAC,04/29/2012,L,48,98,38,85,44.7,11,16,68.8,11,18,61.1,14,27,41,19,12,3,1,22,-1,
LAC,LAC @ MEM,04/29/2012,W,48,99,38,76,50.0,6,18,33.3,17,23,73.9,13,34,47,19,18,8,7,19,1,
NYK,NYK @ MIA,04/28/2012,L,48,67,25,70,35.7,7,21,33.3,10,11,90.9,15,26,41,11,27,8,0,26,-33,
PHI,PHI @ CHI,04/28/2012,L,48,91,33,83,39.8,1,9,11.1,24,31,77.4,12,26,38,18,11,10,5,21,-12,
IND,IND vs. ORL,04/28/2012,L,48,77,30,87,34.5,4,13,30.8,13,22,59.1,15,35,50,17,12,7,11,17,-4,
DAL,DAL @ OKC,04/28/2012,L,48,98,34,78,43.6,10,22,45.5,20,25,80.0,10,32,42,15,15,11,3,20,-1,
OKC,OKC vs. DAL,04/28/2012,W,48,99,38,79,48.1,6,16,37.5,17,20,85.0,9,27,36,17,14,8,11,22,1,
ORL,ORL @ IND,04/28/2012,W,48,81,32,81,39.5,9,24,37.5,8,11,72.7,11,34,45,18,13,3,8,17,4,
CHI,CHI vs. PHI,04/28/2012,W,48,103,40,78,51.3,6,14,42.9,17,24,70.8,10,37,47,28,18,6,6,23,12,
MIA,MIA vs. NYK,04/28/2012,W,48,100,34,70,48.6,8,21,38.1,24,33,72.7,13,25,38,16,17,12,4,17,33,
