Team,Match Up,Game Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-,
PHX,PHX vs. LAL,05/29/2010,L,48,103,35,75,46.7,9,26,34.6,24,29,82.8,8,23,31,19,12,4,6,19,-8,
BOS,BOS vs. ORL,05/28/2010,W,48,96,32,75,42.7,10,22,45.5,22,27,81.5,11,34,45,19,17,7,3,25,12,
ORL,ORL @ BOS,05/28/2010,L,48,84,31,72,43.1,6,22,27.3,16,27,59.3,9,26,35,14,12,8,3,21,-12,
PHX,PHX @ LAL,05/27/2010,L,48,101,36,77,46.8,9,27,33.3,20,29,69.0,12,28,40,19,15,7,8,21,-2,
LAL,LAL vs. PHX,05/27/2010,W,48,103,38,91,41.8,7,24,29.2,20,23,87.0,19,30,49,28,11,7,10,24,2,
ORL,ORL vs. BOS,05/26/2010,W,48,113,36,69,52.2,13,25,52.0,28,35,80.0,10,33,43,16,14,6,7,24,21,
BOS,BOS @ ORL,05/26/2010,L,48,92,31,72,43.1,7,16,43.8,23,30,76.7,4,22,26,19,10,5,4,30,-21,
PHX,PHX vs. LAL,05/25/2010,W,48,115,41,84,48.8,11,30,36.7,22,32,68.8,18,33,51,23,8,3,3,12,9,
LAL,LAL @ PHX,05/25/2010,L,48,106,45,91,49.5,9,28,32.1,7,13,53.8,13,23,36,25,7,4,7,23,-9,
BOS,BOS vs. ORL,05/24/2010,L,53,92,32,76,42.1,5,18,27.8,23,30,76.7,10,37,47,19,16,10,6,30,-4,
ORL,ORL @ BOS,05/24/2010,W,53,96,33,74,44.6,10,28,35.7,20,33,60.6,11,32,43,19,19,5,5,27,4,
LAL,LAL @ PHX,05/23/2010,L,48,109,42,87,48.3,9,32,28.1,16,20,80.0,9,32,41,20,17,4,6,28,-9,
PHX,PHX vs. LAL,05/23/2010,W,48,118,38,82,46.3,5,20,25.0,37,42,88.1,10,30,40,19,7,10,2,21,9,
ORL,ORL @ BOS,05/22/2010,L,48,71,24,65,36.9,8,30,26.7,15,18,83.3,3,33,36,10,17,5,5,25,-23,
BOS,BOS vs. ORL,05/22/2010,W,48,94,34,73,46.6,6,11,54.5,20,28,71.4,7,36,43,23,9,12,3,20,23,
LAL,LAL vs. PHX,05/19/2010,W,48,124,45,78,57.7,9,16,56.3,25,34,73.5,12,27,39,32,14,11,4,23,12,
PHX,PHX @ LAL,05/19/2010,L,48,112,41,83,49.4,10,24,41.7,20,26,76.9,9,25,34,29,17,7,4,26,-12,
BOS,BOS @ ORL,05/18/2010,W,48,95,34,74,45.9,5,15,33.3,22,28,78.6,9,29,38,20,15,7,6,29,3,
ORL,ORL vs. BOS,05/18/2010,L,48,92,28,71,39.4,7,18,38.9,29,38,76.3,10,26,36,18,14,9,2,25,-3,
PHX,PHX @ LAL,05/17/2010,L,48,107,39,79,49.4,5,22,22.7,24,32,75.0,10,24,34,25,12,6,3,23,-21,
LAL,LAL vs. PHX,05/17/2010,W,48,128,51,88,58.0,8,17,47.1,18,22,81.8,12,30,42,26,9,8,3,21,21,
BOS,BOS @ ORL,05/16/2010,W,48,92,33,74,44.6,6,14,42.9,20,26,76.9,7,31,38,21,16,8,5,25,4,
ORL,ORL vs. BOS,05/16/2010,L,48,88,32,77,41.6,5,22,22.7,19,26,73.1,15,30,45,10,18,6,8,17,-4,
BOS,BOS vs. CLE,05/13/2010,W,48,94,34,77,44.2,5,17,29.4,21,33,63.6,5,32,37,24,13,13,5,26,9,
CLE,CLE @ BOS,05/13/2010,L,48,85,28,73,38.4,5,17,29.4,24,34,70.6,12,36,48,17,24,10,3,22,-9,
BOS,BOS @ CLE,05/11/2010,W,48,120,44,80,55.0,8,15,53.3,24,34,70.6,9,32,41,25,10,6,4,28,32,
CLE,CLE vs. BOS,05/11/2010,L,48,88,28,68,41.2,5,15,33.3,27,34,79.4,7,24,31,20,17,5,10,30,-32,
ATL,ATL vs. ORL,05/10/2010,L,48,84,30,74,40.5,3,12,25.0,21,29,72.4,8,22,30,17,8,6,2,22,-14,
UTA,UTA vs. LAL,05/10/2010,L,48,96,37,81,45.7,4,16,25.0,18,27,66.7,13,32,45,16,13,4,8,28,-15,
LAL,LAL @ UTA,05/10/2010,W,48,111,38,83,45.8,6,17,35.3,29,36,80.6,13,29,42,14,6,7,5,21,15,
ORL,ORL @ ATL,05/10/2010,W,48,98,36,65,55.4,16,37,43.2,10,19,52.6,3,34,37,27,16,4,6,23,14,
SAS,SAS vs. PHX,05/09/2010,L,48,101,35,75,46.7,4,11,36.4,27,36,75.0,7,35,42,20,16,9,4,21,-6,
PHX,PHX @ SAS,05/09/2010,W,48,107,37,81,45.7,10,24,41.7,23,28,82.1,8,29,37,22,12,9,6,24,6,
BOS,BOS vs. CLE,05/09/2010,W,48,97,34,76,44.7,1,14,7.1,28,40,70.0,9,38,47,19,12,10,8,31,10,
CLE,CLE @ BOS,05/09/2010,L,48,87,27,67,40.3,4,21,19.0,29,39,74.4,3,30,33,19,17,6,5,27,-10,
ORL,ORL @ ATL,05/08/2010,W,48,105,36,71,50.7,10,29,34.5,23,34,67.6,10,41,51,21,9,5,5,16,30,
ATL,ATL vs. ORL,05/08/2010,L,48,75,29,83,34.9,4,15,26.7,13,19,68.4,12,22,34,9,8,6,0,24,-30,
LAL,LAL @ UTA,05/08/2010,W,48,111,41,87,47.1,13,29,44.8,16,19,84.2,14,25,39,18,8,5,5,25,1,
UTA,UTA vs. LAL,05/08/2010,L,48,110,37,77,48.1,10,22,45.5,26,31,83.9,13,29,42,23,11,4,4,21,-1,
BOS,BOS vs. CLE,05/07/2010,L,48,95,35,82,42.7,4,17,23.5,21,29,72.4,14,16,30,20,7,3,6,22,-29,
PHX,PHX @ SAS,05/07/2010,W,48,110,42,79,53.2,15,26,57.7,11,17,64.7,6,31,37,16,12,7,6,20,14,
CLE,CLE @ BOS,05/07/2010,W,48,124,44,74,59.5,5,12,41.7,31,34,91.2,11,34,45,25,12,3,4,24,29,
SAS,SAS vs. PHX,05/07/2010,L,48,96,36,80,45.0,8,16,50.0,16,28,57.1,11,32,43,17,12,6,7,14,-14,
ORL,ORL vs. ATL,05/06/2010,W,48,112,38,68,55.9,9,23,39.1,27,39,69.2,8,27,35,16,9,5,3,24,14,
ATL,ATL @ ORL,05/06/2010,L,48,98,31,75,41.3,6,11,54.5,30,31,96.8,16,25,41,16,12,4,2,29,-14,
PHX,PHX vs. SAS,05/05/2010,W,48,110,36,85,42.4,9,19,47.4,29,37,78.4,18,31,49,19,14,6,1,21,8,
SAS,SAS @ PHX,05/05/2010,L,48,102,40,79,50.6,7,18,38.9,15,22,68.2,7,30,37,28,12,8,8,31,-8,
UTA,UTA @ LAL,05/04/2010,L,48,103,38,96,39.6,8,19,42.1,19,28,67.9,19,21,40,27,10,10,4,28,-8,
ATL,ATL @ ORL,05/04/2010,L,48,71,28,81,34.6,2,13,15.4,13,18,72.2,10,25,35,12,16,9,4,24,-43,
ORL,ORL vs. ATL,05/04/2010,W,48,114,44,84,52.4,9,23,39.1,17,24,70.8,14,39,53,23,13,6,7,17,43,
LAL,LAL vs. UTA,05/04/2010,W,48,111,40,79,50.6,4,17,23.5,27,36,75.0,18,40,58,26,20,6,13,21,8,
CLE,CLE vs. BOS,05/03/2010,L,48,86,28,70,40.0,4,21,19.0,26,38,68.4,6,26,32,17,15,9,5,16,-18,
BOS,BOS @ CLE,05/03/2010,W,48,104,40,78,51.3,9,19,47.4,15,18,83.3,7,36,43,30,19,8,2,31,18,
SAS,SAS @ PHX,05/03/2010,L,48,102,38,83,45.8,4,19,21.1,22,31,71.0,9,29,38,18,12,8,5,25,-9,
PHX,PHX vs. SAS,05/03/2010,W,48,111,41,79,51.9,7,20,35.0,22,29,75.9,7,37,44,16,16,4,2,26,9,
ATL,ATL vs. MIL,05/02/2010,W,48,95,36,76,47.4,6,16,37.5,17,21,81.0,17,38,55,21,12,1,8,21,21,
LAL,LAL vs. UTA,05/02/2010,W,48,104,41,77,53.2,2,12,16.7,20,27,74.1,10,33,43,18,14,8,7,20,5,
UTA,UTA @ LAL,05/02/2010,L,48,99,38,85,44.7,5,18,27.8,18,21,85.7,11,27,38,24,11,8,2,26,-5,
MIL,MIL @ ATL,05/02/2010,L,48,74,28,86,32.6,4,19,21.1,14,19,73.7,12,22,34,15,5,5,2,20,-21,
BOS,BOS @ CLE,05/01/2010,L,48,93,36,81,44.4,4,16,25.0,17,21,81.0,12,29,41,20,16,6,6,25,-8,
CLE,CLE vs. BOS,05/01/2010,W,48,101,38,78,48.7,4,12,33.3,21,31,67.7,11,30,41,18,11,8,5,17,8,
ATL,ATL @ MIL,04/30/2010,W,48,83,31,81,38.3,5,16,31.3,16,22,72.7,15,36,51,15,12,5,6,15,14,
MIL,MIL vs. ATL,04/30/2010,L,48,69,25,76,32.9,7,26,26.9,12,12,100,8,34,42,14,14,4,3,24,-14,
UTA,UTA vs. DEN,04/30/2010,W,48,112,36,69,52.2,6,15,40.0,34,51,66.7,8,37,45,26,19,2,4,31,8,
DEN,DEN @ UTA,04/30/2010,L,48,104,36,83,43.4,5,17,29.4,27,40,67.5,11,28,39,19,10,8,4,39,-8,
LAL,LAL @ OKC,04/30/2010,W,48,95,37,79,46.8,12,24,50.0,9,14,64.3,10,33,43,23,16,4,8,21,1,
OKC,OKC vs. LAL,04/30/2010,L,48,94,31,85,36.5,5,19,26.3,27,31,87.1,13,29,42,21,7,7,4,19,-1,
PHX,PHX @ POR,04/29/2010,W,48,99,35,74,47.3,12,23,52.2,17,26,65.4,7,33,40,21,17,7,8,22,9,
SAS,SAS vs. DAL,04/29/2010,W,48,97,37,78,47.4,4,12,33.3,19,31,61.3,12,31,43,23,8,7,4,17,10,
DAL,DAL @ SAS,04/29/2010,L,48,87,35,80,43.8,5,20,25.0,12,15,80.0,11,29,40,15,13,4,4,27,-10,
POR,POR vs. PHX,04/29/2010,L,48,90,30,79,38.0,11,23,47.8,19,24,79.2,9,26,35,22,10,7,5,21,-9,
MIL,MIL @ ATL,04/28/2010,W,48,91,30,74,40.5,8,19,42.1,23,29,79.3,10,29,39,16,12,10,3,21,4,
UTA,UTA @ DEN,04/28/2010,L,48,102,38,84,45.2,7,18,38.9,19,25,76.0,13,28,41,19,16,4,5,26,-14,
DEN,DEN vs. UTA,04/28/2010,W,48,116,37,73,50.7,9,17,52.9,33,42,78.6,9,31,40,20,13,10,5,25,14,
ATL,ATL vs. MIL,04/28/2010,L,48,87,36,83,43.4,2,11,18.2,13,17,76.5,12,27,39,16,14,6,8,25,-4,
BOS,BOS vs. MIA,04/27/2010,W,48,96,35,72,48.6,7,12,58.3,19,22,86.4,7,31,38,28,16,11,6,24,10,
MIA,MIA @ BOS,04/27/2010,L,48,86,31,79,39.2,5,20,25.0,19,22,86.4,11,27,38,18,20,6,7,21,-10,
LAL,LAL vs. OKC,04/27/2010,W,48,111,42,78,53.8,5,14,35.7,22,31,71.0,10,35,45,27,13,10,10,19,24,
OKC,OKC @ LAL,04/27/2010,L,48,87,31,84,36.9,7,20,35.0,18,24,75.0,14,28,42,18,17,6,3,25,-24,
SAS,SAS @ DAL,04/27/2010,L,48,81,28,78,35.9,3,16,18.8,22,28,78.6,9,32,41,11,18,5,5,23,-22,
CLE,CLE vs. CHI,04/27/2010,W,48,96,34,73,46.6,10,26,38.5,18,28,64.3,8,29,37,23,14,6,6,21,2,
DAL,DAL vs. SAS,04/27/2010,W,48,103,37,84,44.0,6,24,25.0,23,33,69.7,14,38,52,20,12,14,7,23,22,
CHI,CHI @ CLE,04/27/2010,L,48,94,35,76,46.1,2,10,20.0,22,29,75.9,10,29,39,15,10,7,3,23,-2,
CHA,CHA vs. ORL,04/26/2010,L,48,90,32,71,45.1,5,19,26.3,21,33,63.6,7,29,36,27,10,2,2,29,-9,
MIL,MIL vs. ATL,04/26/2010,W,48,111,38,69,55.1,7,18,38.9,28,32,87.5,8,25,33,17,15,2,3,21,7,
ATL,ATL @ MIL,04/26/2010,L,48,104,38,80,47.5,10,19,52.6,18,21,85.7,12,21,33,14,12,5,2,29,-7,
POR,POR @ PHX,04/26/2010,L,48,88,32,69,46.4,7,18,38.9,17,24,70.8,9,20,29,21,15,8,5,28,-19,
ORL,ORL @ CHA,04/26/2010,W,48,99,28,67,41.8,13,33,39.4,30,42,71.4,7,31,38,18,7,7,4,23,9,
PHX,PHX vs. POR,04/26/2010,W,48,107,34,73,46.6,10,27,37.0,29,32,90.6,15,26,41,21,13,8,3,24,19,
BOS,BOS @ MIA,04/25/2010,L,48,92,34,69,49.3,8,21,38.1,16,27,59.3,4,31,35,19,16,10,4,22,-9,
CLE,CLE @ CHI,04/25/2010,W,48,121,42,79,53.2,12,25,48.0,25,34,73.5,5,36,41,21,11,6,7,26,23,
UTA,UTA vs. DEN,04/25/2010,W,48,117,41,77,53.2,5,18,27.8,30,42,71.4,12,27,39,24,15,6,7,29,11,
SAS,SAS vs. DAL,04/25/2010,W,48,92,34,75,45.3,6,17,35.3,18,28,64.3,10,33,43,19,12,8,4,20,3,
CHI,CHI vs. CLE,04/25/2010,L,48,98,34,91,37.4,4,12,33.3,26,32,81.3,17,32,49,14,14,2,1,24,-23,
DEN,DEN @ UTA,04/25/2010,L,48,106,37,84,44.0,6,16,37.5,26,35,74.3,18,27,45,13,18,12,4,34,-11,
DAL,DAL @ SAS,04/25/2010,L,48,89,32,77,41.6,7,19,36.8,18,23,78.3,12,36,48,17,15,5,5,22,-3,
MIA,MIA vs. BOS,04/25/2010,W,48,101,38,76,50.0,10,18,55.6,15,25,60.0,9,34,43,16,16,9,2,22,9,
CHA,CHA vs. ORL,04/24/2010,L,48,86,31,74,41.9,5,23,21.7,19,23,82.6,6,27,33,17,15,10,5,27,-4,
LAL,LAL @ OKC,04/24/2010,L,48,89,34,82,41.5,4,22,18.2,17,28,60.7,10,33,43,19,11,4,4,30,-21,
MIL,MIL vs. ATL,04/24/2010,W,48,107,41,80,51.3,10,23,43.5,15,16,93.8,11,33,44,23,14,7,5,22,18,
POR,POR vs. PHX,04/24/2010,W,48,96,35,79,44.3,5,14,35.7,21,28,75.0,12,33,45,26,7,4,2,20,9,
ORL,ORL @ CHA,04/24/2010,W,48,90,31,70,44.3,9,30,30.0,19,25,76.0,11,32,43,14,21,7,9,25,4,
ATL,ATL @ MIL,04/24/2010,L,48,89,34,87,39.1,3,15,20.0,18,25,72.0,20,21,41,16,12,11,5,13,-18,
OKC,OKC vs. LAL,04/24/2010,W,48,110,31,76,40.8,6,18,33.3,42,48,87.5,13,37,50,15,10,8,7,23,21,
PHX,PHX @ POR,04/24/2010,L,48,87,33,76,43.4,6,23,26.1,15,21,71.4,7,32,39,17,12,4,4,24,-9,
DEN,DEN @ UTA,04/23/2010,L,48,93,31,72,43.1,4,15,26.7,27,35,77.1,8,32,40,12,14,4,6,25,-12,
DAL,DAL @ SAS,04/23/2010,L,48,90,34,76,44.7,8,20,40.0,14,15,93.3,8,28,36,17,16,5,4,25,-4,
UTA,UTA vs. DEN,04/23/2010,W,48,105,39,83,47.0,7,18,38.9,20,31,64.5,10,33,43,27,9,10,0,26,12,
MIA,MIA vs. BOS,04/23/2010,L,48,98,39,77,50.6,6,18,33.3,14,17,82.4,9,25,34,20,18,7,4,21,-2,
SAS,SAS vs. DAL,04/23/2010,W,48,94,37,76,48.7,0,7,0.0,20,26,76.9,12,24,36,19,11,5,4,16,4,
BOS,BOS @ MIA,04/23/2010,W,48,100,37,79,46.8,8,23,34.8,18,23,78.3,11,27,38,19,15,9,2,23,2,
OKC,OKC vs. LAL,04/22/2010,W,48,101,33,80,41.3,8,19,42.1,27,34,79.4,14,39,53,16,9,3,3,19,5,
LAL,LAL @ OKC,04/22/2010,L,48,96,38,84,45.2,10,31,32.3,10,12,83.3,7,32,39,22,8,4,4,26,-5,
PHX,PHX @ POR,04/22/2010,W,48,108,37,70,52.9,13,28,46.4,21,30,70.0,7,28,35,21,15,7,3,22,19,
CLE,CLE @ CHI,04/22/2010,L,48,106,36,82,43.9,14,35,40.0,20,31,64.5,14,29,43,21,13,5,7,24,-2,
CHI,CHI vs. CLE,04/22/2010,W,48,108,42,84,50.0,5,12,41.7,19,25,76.0,7,35,42,22,8,5,4,22,2,
POR,POR vs. PHX,04/22/2010,L,48,89,34,77,44.2,5,16,31.3,16,28,57.1,14,23,37,20,13,9,2,27,-19,
CHA,CHA @ ORL,04/21/2010,L,48,77,29,66,43.9,6,14,42.9,13,18,72.2,11,25,36,18,21,7,6,29,-15,
DAL,DAL vs. SAS,04/21/2010,L,48,88,31,85,36.5,7,19,36.8,19,20,95.0,14,28,42,19,7,7,6,18,-14,
SAS,SAS @ DAL,04/21/2010,W,48,102,40,83,48.2,8,15,53.3,14,22,63.6,16,35,51,18,9,5,1,15,14,
ORL,ORL vs. CHA,04/21/2010,W,48,92,29,64,45.3,10,27,37.0,24,35,68.6,11,25,36,17,14,11,3,22,15,
ATL,ATL vs. MIL,04/20/2010,W,48,96,38,80,47.5,3,11,27.3,17,20,85.0,10,30,40,26,10,9,8,14,10,
LAL,LAL vs. OKC,04/20/2010,W,48,95,33,88,37.5,6,22,27.3,23,32,71.9,19,30,49,20,16,9,3,26,3,
MIL,MIL @ ATL,04/20/2010,L,48,86,37,90,41.1,4,24,16.7,8,14,57.1,18,29,47,18,13,5,6,21,-10,
MIA,MIA @ BOS,04/20/2010,L,48,77,29,76,38.2,9,18,50.0,10,16,62.5,6,27,33,16,13,4,7,26,-29,
POR,POR @ PHX,04/20/2010,L,48,90,29,76,38.2,4,12,33.3,28,33,84.8,11,23,34,12,10,3,5,24,-29,
BOS,BOS vs. MIA,04/20/2010,W,48,106,36,75,48.0,12,20,60.0,22,27,81.5,10,40,50,26,14,7,4,14,29,
PHX,PHX vs. POR,04/20/2010,W,48,119,45,86,52.3,8,20,40.0,21,24,87.5,12,31,43,26,7,4,3,28,29,
OKC,OKC @ LAL,04/20/2010,L,48,92,29,74,39.2,5,19,26.3,29,33,87.9,7,30,37,13,17,9,17,30,-3,
UTA,UTA @ DEN,04/19/2010,W,48,114,36,68,52.9,6,13,46.2,36,47,76.6,6,26,32,26,18,7,4,30,3,
CLE,CLE vs. CHI,04/19/2010,W,48,112,40,71,56.3,10,20,50.0,22,24,91.7,5,31,36,24,12,2,9,19,10,
CHI,CHI @ CLE,04/19/2010,L,48,102,41,93,44.1,4,13,30.8,16,17,94.1,13,24,37,25,4,3,3,19,-10,
DEN,DEN vs. UTA,04/19/2010,L,48,111,35,75,46.7,4,18,22.2,37,44,84.1,6,26,32,22,19,9,6,37,-3,
LAL,LAL vs. OKC,04/18/2010,W,48,87,32,78,41.0,8,22,36.4,15,22,68.2,12,29,41,14,14,6,8,27,8,
POR,POR @ PHX,04/18/2010,W,48,105,38,81,46.9,6,17,35.3,23,31,74.2,10,34,44,16,11,5,7,19,5,
ORL,ORL vs. CHA,04/18/2010,W,48,98,33,74,44.6,13,30,43.3,19,27,70.4,8,26,34,13,9,6,10,24,9,
PHX,PHX vs. POR,04/18/2010,L,48,100,38,91,41.8,11,32,34.4,13,16,81.3,17,30,47,20,12,1,4,25,-5,
SAS,SAS @ DAL,04/18/2010,L,48,94,39,78,50.0,4,11,36.4,12,14,85.7,8,29,37,19,17,7,1,28,-6,
OKC,OKC @ LAL,04/18/2010,L,48,79,29,72,40.3,2,16,12.5,19,24,79.2,9,27,36,14,15,6,3,21,-8,
DAL,DAL vs. SAS,04/18/2010,W,48,100,35,74,47.3,5,14,35.7,25,34,73.5,13,32,45,23,15,10,4,20,6,
CHA,CHA @ ORL,04/18/2010,L,48,89,33,71,46.5,3,12,25.0,20,28,71.4,10,31,41,19,16,3,5,22,-9,
BOS,BOS vs. MIA,04/17/2010,W,48,85,31,70,44.3,1,6,16.7,22,28,78.6,5,32,37,18,17,11,6,11,9,
ATL,ATL vs. MIL,04/17/2010,W,48,102,41,76,53.9,6,11,54.5,14,19,73.7,11,29,40,18,13,8,11,17,10,
UTA,UTA @ DEN,04/17/2010,L,48,113,41,75,54.7,7,17,41.2,24,32,75.0,4,27,31,26,10,4,6,25,-13,
CHI,CHI @ CLE,04/17/2010,L,48,83,37,87,42.5,1,7,14.3,8,11,72.7,7,31,38,19,14,12,4,19,-13,
MIL,MIL @ ATL,04/17/2010,L,48,92,37,82,45.1,6,20,30.0,12,17,70.6,11,24,35,11,14,11,1,18,-10,
DEN,DEN vs. UTA,04/17/2010,W,48,126,48,84,57.1,11,26,42.3,19,25,76.0,10,32,42,29,8,6,3,25,13,
MIA,MIA @ BOS,04/17/2010,L,48,76,31,78,39.7,4,17,23.5,10,13,76.9,12,28,40,18,22,9,5,24,-9,
CLE,CLE vs. CHI,04/17/2010,W,48,96,39,84,46.4,6,23,26.1,12,17,70.6,13,37,50,27,18,7,12,15,13,
