Unnamed: 0_left,Team_left,Match Up_left,Game Date_left,W/L_left,MIN_left,PTS_left,FGM_left,FGA_left,FG%_left,3PM_left,3PA_left,3P%_left,FTM_left,FTA_left,FT%_left,OREB_left,DREB_left,REB_left,AST_left,STL_left,BLK_left,TOV_left,PF_left,+/-_left,winrate 35_left,Unnamed: 0_right,Team_right,Match Up_right,Game Date_right,W/L_right,MIN_right,PTS_right,FGM_right,FGA_right,FG%_right,3PM_right,3PA_right,3P%_right,FTM_right,FTA_right,FT%_right,OREB_right,DREB_right,REB_right,AST_right,STL_right,BLK_right,TOV_right,PF_right,+/-_right,winrate 35_right
123,CHI,CHI vs. DAL,11/12/2018,L,240,104.23333333333333,38.833333333333336,88.66666666666667,43.36666666666667,11.233333333333333,31.333333333333332,35.36666666666667,15.333333333333334,20.4,74.23333333333333,9.633333333333333,33.833333333333336,43.46666666666667,23.233333333333334,8.066666666666666,4.1,14.5,20.066666666666666,-8.666666666666666,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,
125,DEN,DEN vs. MIL,11/11/2018,L,240,112.46428571428571,41.25,88.42857142857143,46.25,10.857142857142858,30.857142857142858,34.357142857142854,19.107142857142858,25.071428571428573,76.5,11.428571428571429,35.67857142857143,47.107142857142854,25.607142857142858,7.392857142857143,5.642857142857143,14.071428571428571,20.821428571428573,5.25,0.6785714285714286,,,,,,,,,,,,,,,,,,,,,,,,,,
127,BOS,BOS @ POR,11/11/2018,L,240,103.60714285714286,37.92857142857143,86.57142857142857,43.464285714285715,11.535714285714286,30.857142857142858,37.42857142857143,16.214285714285715,20.928571428571427,76.60714285714286,10.178571428571429,35.357142857142854,45.535714285714285,23.142857142857142,7.75,4.607142857142857,14.428571428571429,19.535714285714285,1.2142857142857142,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,
129,DET,DET vs. CHA,11/11/2018,L,240,108.29629629629629,40.0,89.88888888888889,44.074074074074076,11.518518518518519,32.2962962962963,34.81481481481482,16.77777777777778,22.703703703703702,74.14814814814815,10.74074074074074,36.03703703703704,46.77777777777778,22.37037037037037,7.555555555555555,4.148148148148148,13.407407407407407,20.40740740740741,1.8518518518518519,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,
131,HOU,HOU vs. IND,11/11/2018,W,240,104.51724137931035,37.275862068965516,85.96551724137932,43.06896551724138,14.068965517241379,42.0,33.241379310344826,15.89655172413793,21.79310344827586,73.17241379310344,9.586206896551724,33.48275862068966,43.06896551724138,20.344827586206897,8.0,5.586206896551724,13.517241379310345,20.20689655172414,2.0344827586206895,0.6206896551724138,,,,,,,,,,,,,,,,,,,,,,,,,,
133,NYK,NYK vs. ORL,11/11/2018,L,240,107.03448275862068,41.206896551724135,91.17241379310344,44.724137931034484,9.689655172413794,28.275862068965516,33.6551724137931,14.931034482758621,19.24137931034483,78.20689655172414,11.172413793103448,33.6551724137931,44.827586206896555,22.620689655172413,7.172413793103448,4.0344827586206895,14.068965517241379,22.06896551724138,-4.172413793103448,0.3103448275862069,,,,,,,,,,,,,,,,,,,,,,,,,,
135,ATL,ATL @ LAL,11/11/2018,L,240,106.10714285714286,39.0,87.53571428571429,44.357142857142854,12.071428571428571,34.857142857142854,34.107142857142854,16.035714285714285,21.821428571428573,74.25,8.571428571428571,36.535714285714285,45.107142857142854,24.607142857142858,7.0,4.607142857142857,16.607142857142858,20.892857142857142,-8.464285714285714,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
137,NOP,NOP vs. PHX,11/10/2018,W,240,112.24137931034483,43.37931034482759,90.27586206896552,47.6551724137931,9.068965517241379,25.896551724137932,34.13793103448276,16.413793103448278,21.344827586206897,77.3103448275862,9.862068965517242,36.41379310344828,46.275862068965516,27.137931034482758,8.068965517241379,6.482758620689655,14.413793103448276,20.379310344827587,1.1724137931034482,0.5172413793103449,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PHI,PHI @ MEM,11/10/2018,L,265,115.19354838709677,42.41935483870968,90.2258064516129,46.483870967741936,11.870967741935484,32.935483870967744,35.516129032258064,18.483870967741936,24.580645161290324,75.12903225806451,10.612903225806452,39.67741935483871,50.29032258064516,29.419354838709676,8.03225806451613,6.096774193548387,14.96774193548387,22.35483870967742,7.67741935483871,0.8064516129032258,,,,,,,,,,,,,,,,,,,,,,,,,,
141,NYK,NYK @ TOR,11/10/2018,L,240,106.85714285714286,41.107142857142854,91.0,44.714285714285715,9.821428571428571,28.5,33.892857142857146,14.821428571428571,19.142857142857142,78.10714285714286,11.0,33.75,44.75,22.785714285714285,7.0,3.9642857142857144,14.071428571428571,21.928571428571427,-3.75,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,
143,LAL,LAL @ SAC,11/10/2018,W,240,111.32142857142857,41.642857142857146,88.35714285714286,46.642857142857146,10.607142857142858,30.428571428571427,34.857142857142854,17.428571428571427,23.607142857142858,73.89285714285714,9.785714285714286,36.07142857142857,45.857142857142854,24.464285714285715,7.285714285714286,5.0,15.464285714285714,20.857142857142858,-0.75,0.39285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,
145,DAL,DAL vs. OKC,11/10/2018,W,240,105.35714285714286,39.0,88.14285714285714,43.857142857142854,11.714285714285714,34.285714285714285,34.214285714285715,15.642857142857142,20.571428571428573,74.85714285714286,9.857142857142858,33.82142857142857,43.67857142857143,22.928571428571427,6.535714285714286,4.178571428571429,13.857142857142858,19.964285714285715,-4.392857142857143,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
147,LAC,LAC vs. MIL,11/10/2018,W,265,110.55172413793103,40.93103448275862,85.93103448275862,47.275862068965516,8.482758620689655,22.551724137931036,36.241379310344826,20.20689655172414,26.96551724137931,73.13793103448276,10.379310344827585,33.89655172413793,44.275862068965516,22.0,6.206896551724138,4.551724137931035,14.655172413793103,21.06896551724138,-0.7931034482758621,0.4482758620689655,,,,,,,,,,,,,,,,,,,,,,,,,,
149,MIA,MIA vs. WAS,11/10/2018,L,240,109.74074074074075,40.77777777777778,90.55555555555556,44.74074074074074,11.74074074074074,31.814814814814813,36.22222222222222,16.444444444444443,22.22222222222222,74.07407407407408,10.592592592592593,36.074074074074076,46.666666666666664,23.962962962962962,7.481481481481482,6.2592592592592595,14.481481481481481,21.814814814814813,1.962962962962963,0.5185185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,
151,CLE,CLE @ CHI,11/10/2018,L,240,110.10714285714286,40.5,86.64285714285714,46.5,10.571428571428571,27.785714285714285,37.107142857142854,18.535714285714285,23.428571428571427,78.71428571428571,9.928571428571429,32.392857142857146,42.32142857142857,21.571428571428573,7.214285714285714,3.0357142857142856,13.857142857142858,19.107142857142858,-1.7857142857142858,0.4642857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,
153,HOU,HOU @ SAS,11/10/2018,L,240,105.07142857142857,37.535714285714285,85.82142857142857,43.42857142857143,14.25,42.035714285714285,33.642857142857146,15.75,21.535714285714285,73.32142857142857,9.392857142857142,33.464285714285715,42.857142857142854,20.678571428571427,7.928571428571429,5.607142857142857,13.714285714285714,20.071428571428573,2.357142857142857,0.6428571428571429,,,,,,,,,,,,,,,,,,,,,,,,,,
155,GSW,GSW vs. BKN,11/10/2018,W,240,111.71428571428571,42.5,86.75,48.42857142857143,10.892857142857142,27.964285714285715,37.92857142857143,15.821428571428571,19.25,81.85714285714286,9.071428571428571,34.892857142857146,43.964285714285715,27.392857142857142,7.642857142857143,6.035714285714286,14.75,20.678571428571427,2.9642857142857144,0.6071428571428571,,,,,,,,,,,,,,,,,,,,,,,,,,
157,MIN,MIN @ SAC,11/09/2018,L,240,109.44444444444444,40.370370370370374,89.77777777777777,44.851851851851855,9.481481481481481,26.37037037037037,36.18518518518518,19.22222222222222,23.59259259259259,80.66666666666667,10.851851851851851,31.48148148148148,42.333333333333336,22.77777777777778,8.62962962962963,5.037037037037037,12.481481481481481,19.703703703703702,-2.6296296296296298,0.48148148148148145,,,,,,,,,,,,,,,,,,,,,,,,,,
159,DEN,DEN vs. BKN,11/09/2018,L,240,112.55555555555556,41.2962962962963,88.48148148148148,46.25925925925926,11.074074074074074,31.333333333333332,34.629629629629626,18.88888888888889,24.74074074074074,76.62962962962963,11.296296296296296,35.55555555555556,46.851851851851855,25.814814814814813,7.555555555555555,5.666666666666667,14.11111111111111,20.555555555555557,5.518518518518518,0.7037037037037037,,,,,,,,,,,,,,,,,,,,,,,,,,
161,BOS,BOS @ UTA,11/09/2018,L,240,103.18518518518519,37.888888888888886,86.51851851851852,43.44444444444444,11.333333333333334,30.40740740740741,37.370370370370374,16.074074074074073,20.88888888888889,76.11111111111111,10.37037037037037,35.81481481481482,46.18518518518518,22.85185185185185,7.62962962962963,4.666666666666667,14.666666666666666,19.51851851851852,1.5555555555555556,0.5925925925925926,,,,,,,,,,,,,,,,,,,,,,,,,,
163,ATL,ATL vs. DET,11/09/2018,L,240,106.0,39.111111111111114,87.85185185185185,44.333333333333336,12.25925925925926,35.111111111111114,34.44444444444444,15.518518518518519,21.14814814814815,74.22222222222223,8.555555555555555,36.25925925925926,44.81481481481482,24.88888888888889,7.037037037037037,4.703703703703703,16.62962962962963,20.88888888888889,-8.222222222222221,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,,,,,
165,ORL,ORL vs. WAS,11/09/2018,W,240,97.89285714285714,37.5,88.75,41.964285714285715,9.5,30.178571428571427,31.178571428571427,13.392857142857142,17.928571428571427,75.03571428571429,9.714285714285714,33.75,43.464285714285715,23.571428571428573,8.107142857142858,5.392857142857143,13.928571428571429,18.357142857142858,-7.571428571428571,0.32142857142857145,,,,,,,,,,,,,,,,,,,,,,,,,,
167,MIA,MIA vs. IND,11/09/2018,L,240,110.03846153846153,40.96153846153846,90.96153846153847,44.73076923076923,11.653846153846153,32.0,35.65384615384615,16.46153846153846,22.03846153846154,74.65384615384616,10.653846153846153,36.34615384615385,47.0,23.846153846153847,7.538461538461538,6.269230769230769,14.115384615384615,21.615384615384617,2.3461538461538463,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,
169,PHI,PHI vs. CHA,11/09/2018,W,265,114.6,42.333333333333336,90.1,46.46666666666667,11.866666666666667,32.8,35.63333333333333,18.066666666666666,24.033333333333335,75.13333333333334,10.533333333333333,39.46666666666667,50.0,29.3,8.2,5.8,14.9,22.0,7.9,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,
171,HOU,HOU @ OKC,11/08/2018,L,240,106.0,37.77777777777778,85.96296296296296,43.666666666666664,14.37037037037037,42.03703703703704,33.925925925925924,16.074074074074073,21.962962962962962,73.44444444444444,9.296296296296296,33.7037037037037,43.0,20.85185185185185,7.888888888888889,5.703703703703703,13.592592592592593,19.85185185185185,3.111111111111111,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
173,LAC,LAC @ POR,11/08/2018,L,240,110.75,40.92857142857143,85.82142857142857,47.32142857142857,8.5,22.535714285714285,36.32142857142857,20.392857142857142,27.214285714285715,73.07142857142857,10.5,33.892857142857146,44.392857142857146,22.107142857142858,6.357142857142857,4.357142857142857,14.928571428571429,21.035714285714285,-0.42857142857142855,0.4642857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,
175,BOS,BOS @ PHX,11/08/2018,W,265,102.6923076923077,37.84615384615385,86.11538461538461,43.57692307692308,11.23076923076923,30.153846153846153,37.38461538461539,15.76923076923077,20.5,76.07692307692308,10.115384615384615,35.69230769230769,45.80769230769231,22.923076923076923,7.6923076923076925,4.615384615384615,14.615384615384615,19.576923076923077,1.3461538461538463,0.5769230769230769,,,,,,,,,,,,,,,,,,,,,,,,,,
177,GSW,GSW vs. MIL,11/08/2018,L,240,111.74074074074075,42.51851851851852,86.74074074074075,48.44444444444444,10.925925925925926,27.962962962962962,38.03703703703704,15.777777777777779,19.14814814814815,82.03703703703704,9.11111111111111,35.074074074074076,44.18518518518518,27.25925925925926,7.7407407407407405,6.037037037037037,14.62962962962963,20.62962962962963,3.925925925925926,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,
179,NOP,NOP vs. CHI,11/07/2018,W,240,112.42857142857143,43.42857142857143,90.14285714285714,47.785714285714285,9.0,25.75,34.07142857142857,16.571428571428573,21.5,77.57142857142857,9.821428571428571,36.142857142857146,45.964285714285715,26.964285714285715,8.178571428571429,6.357142857142857,14.392857142857142,20.464285714285715,0.8928571428571429,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
181,DEN,DEN @ MEM,11/07/2018,L,240,113.53846153846153,41.65384615384615,88.73076923076923,46.53846153846154,11.192307692307692,31.307692307692307,35.0,19.03846153846154,24.96153846153846,76.57692307692308,11.23076923076923,35.84615384615385,47.07692307692308,26.076923076923077,7.5,5.769230769230769,13.923076923076923,20.5,5.8076923076923075,0.7307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,
183,SAC,SAC vs. TOR,11/07/2018,L,240,105.22222222222223,41.0,88.81481481481481,45.7037037037037,9.62962962962963,26.185185185185187,36.48148148148148,13.592592592592593,19.51851851851852,69.66666666666667,9.592592592592593,34.407407407407405,44.0,23.74074074074074,7.148148148148148,4.481481481481482,13.592592592592593,21.666666666666668,-2.4444444444444446,0.48148148148148145,,,,,,,,,,,,,,,,,,,,,,,,,,
185,DAL,DAL @ UTA,11/07/2018,L,240,105.48148148148148,39.370370370370374,88.70370370370371,44.03703703703704,11.851851851851851,34.666666666666664,34.25925925925926,14.88888888888889,19.85185185185185,74.29629629629629,9.777777777777779,33.7037037037037,43.48148148148148,23.25925925925926,6.666666666666667,4.185185185185185,13.444444444444445,19.703703703703702,-4.0,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,,,,,
187,IND,IND vs. PHI,11/07/2018,L,240,104.66666666666667,40.925925925925924,87.22222222222223,46.666666666666664,8.925925925925926,24.25925925925926,36.18518518518518,13.88888888888889,18.333333333333332,75.55555555555556,9.777777777777779,31.703703703703702,41.48148148148148,22.703703703703702,9.037037037037036,4.592592592592593,12.814814814814815,19.14814814814815,2.037037037037037,0.6296296296296297,,,,,,,,,,,,,,,,,,,,,,,,,,
189,ATL,ATL vs. NYK,11/07/2018,L,240,105.96153846153847,39.19230769230769,87.6923076923077,44.5,12.307692307692308,35.0,34.69230769230769,15.26923076923077,20.846153846153847,74.1923076923077,8.307692307692308,36.5,44.80769230769231,24.846153846153847,7.115384615384615,4.538461538461538,16.615384615384617,20.53846153846154,-8.346153846153847,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,
191,ORL,ORL vs. DET,11/07/2018,L,240,97.96296296296296,37.407407407407405,88.81481481481481,41.81481481481482,9.518518518518519,30.296296296296298,31.11111111111111,13.62962962962963,18.25925925925926,74.96296296296296,9.851851851851851,33.74074074074074,43.592592592592595,23.40740740740741,8.037037037037036,5.296296296296297,13.666666666666666,18.333333333333332,-7.592592592592593,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,
193,MIA,MIA vs. SAS,11/07/2018,W,240,110.64,41.16,90.88,45.0,11.72,32.0,35.84,16.6,22.2,74.76,10.52,35.96,46.48,23.96,7.52,6.08,14.16,21.8,2.16,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
195,CLE,CLE vs. OKC,11/07/2018,L,240,111.0,40.77777777777778,86.55555555555556,46.851851851851855,10.62962962962963,27.666666666666668,37.407407407407405,18.814814814814813,23.814814814814813,78.51851851851852,9.851851851851851,32.148148148148145,42.0,21.74074074074074,7.37037037037037,3.0,13.62962962962963,18.85185185185185,-1.5185185185185186,0.48148148148148145,,,,,,,,,,,,,,,,,,,,,,,,,,
197,LAL,LAL vs. MIN,11/07/2018,W,240,111.22222222222223,41.55555555555556,88.25925925925925,46.592592592592595,10.444444444444445,30.296296296296298,34.51851851851852,17.666666666666668,23.962962962962962,73.74074074074075,9.703703703703704,36.111111111111114,45.81481481481482,24.185185185185187,7.333333333333333,5.037037037037037,15.444444444444445,21.11111111111111,-0.9259259259259259,0.37037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,
199,ATL,ATL @ CHA,11/06/2018,L,240,106.12,39.12,87.8,44.36,12.56,35.2,35.28,15.32,20.96,74.08,8.36,36.76,45.12,24.96,6.88,4.36,16.4,20.64,-8.24,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,
201,DAL,DAL vs. WAS,11/06/2018,W,240,104.96153846153847,39.38461538461539,88.96153846153847,43.92307692307692,11.73076923076923,34.69230769230769,33.88461538461539,14.461538461538462,19.576923076923077,73.46153846153847,9.76923076923077,33.46153846153846,43.23076923076923,23.192307692307693,6.769230769230769,4.115384615384615,13.26923076923077,19.615384615384617,-4.884615384615385,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,
203,MIL,MIL @ POR,11/06/2018,L,240,116.4,43.68,89.88,48.32,11.56,31.12,36.52,17.48,21.64,79.88,9.56,36.4,45.96,26.96,8.56,6.0,14.36,21.16,5.96,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,
205,BKN,BKN @ PHX,11/06/2018,W,240,109.34615384615384,39.61538461538461,86.61538461538461,45.34615384615385,14.115384615384615,36.5,37.88461538461539,16.0,21.576923076923077,73.76923076923077,9.0,33.57692307692308,42.57692307692308,25.307692307692307,6.423076923076923,6.115384615384615,15.038461538461538,21.26923076923077,-2.269230769230769,0.4230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,
207,NOP,NOP @ OKC,11/05/2018,L,240,112.29629629629629,43.51851851851852,90.37037037037037,47.77777777777778,9.0,25.62962962962963,34.18518518518518,16.25925925925926,21.185185185185187,77.37037037037037,9.777777777777779,36.22222222222222,46.0,26.962962962962962,8.185185185185185,6.407407407407407,14.148148148148149,20.25925925925926,1.1481481481481481,0.5185185185185185,,,,,,,,,,,,,,,,,,,,,,,,,,
209,BOS,BOS @ DEN,11/05/2018,L,240,102.52,37.6,86.08,43.32,11.32,30.12,37.72,16.0,20.84,75.8,10.24,35.8,46.04,22.96,7.64,4.44,14.72,19.52,1.72,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,
211,TOR,TOR @ UTA,11/05/2018,W,240,112.71428571428571,42.57142857142857,88.39285714285714,47.75,12.25,33.57142857142857,36.357142857142854,15.321428571428571,19.821428571428573,76.89285714285714,10.25,35.67857142857143,45.92857142857143,26.357142857142858,6.571428571428571,6.178571428571429,14.0,21.607142857142858,6.25,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,
213,HOU,HOU @ IND,11/05/2018,W,240,106.3076923076923,37.92307692307692,86.34615384615384,43.65384615384615,14.346153846153847,41.84615384615385,34.03846153846154,16.115384615384617,22.192307692307693,72.6923076923077,9.461538461538462,33.69230769230769,43.15384615384615,20.76923076923077,7.846153846153846,5.6923076923076925,13.461538461538462,19.692307692307693,3.076923076923077,0.6538461538461539,,,,,,,,,,,,,,,,,,,,,,,,,,
215,LAC,LAC vs. MIN,11/05/2018,W,240,110.4074074074074,40.851851851851855,85.74074074074075,47.2962962962963,8.296296296296296,22.22222222222222,36.0,20.40740740740741,27.40740740740741,72.44444444444444,10.407407407407407,34.03703703703704,44.44444444444444,21.814814814814813,6.407407407407407,4.37037037037037,15.037037037037036,20.814814814814813,-0.8518518518518519,0.4444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,
217,CLE,CLE @ ORL,11/05/2018,L,240,111.42307692307692,40.76923076923077,86.8076923076923,46.69230769230769,10.653846153846153,27.846153846153847,37.19230769230769,19.23076923076923,24.26923076923077,79.0,9.923076923076923,32.07692307692308,42.0,21.807692307692307,7.346153846153846,3.0384615384615383,13.461538461538462,18.923076923076923,-1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
219,MIA,MIA @ DET,11/05/2018,W,265,110.25,41.041666666666664,90.58333333333333,45.041666666666664,11.708333333333334,32.041666666666664,35.75,16.458333333333332,21.833333333333332,75.20833333333333,10.583333333333334,35.75,46.333333333333336,23.958333333333332,7.416666666666667,6.0,14.041666666666666,21.625,2.0416666666666665,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,
221,CHI,CHI @ NYK,11/05/2018,W,290,104.22222222222223,38.7037037037037,88.4074074074074,43.333333333333336,11.592592592592593,31.88888888888889,35.851851851851855,15.222222222222221,20.14814814814815,74.51851851851852,9.851851851851851,33.55555555555556,43.407407407407405,23.85185185185185,8.037037037037036,3.7777777777777777,14.555555555555555,20.185185185185187,-9.37037037037037,0.25925925925925924,,,,,,,,,,,,,,,,,,,,,,,,,,
223,GSW,GSW vs. MEM,11/05/2018,W,240,111.53846153846153,42.57692307692308,86.96153846153847,48.38461538461539,10.846153846153847,28.115384615384617,37.42307692307692,15.538461538461538,19.0,81.53846153846153,9.153846153846153,34.96153846153846,44.11538461538461,27.192307692307693,7.884615384615385,6.115384615384615,14.692307692307692,20.46153846153846,3.4615384615384617,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,
225,NYK,NYK @ WAS,11/04/2018,L,240,106.8,41.48,90.88,45.16,10.08,28.6,34.76,13.76,17.76,78.12,10.44,33.24,43.68,23.36,7.04,3.72,13.52,21.16,-3.84,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,
227,MIL,MIL vs. SAC,11/04/2018,W,240,115.25,43.583333333333336,89.66666666666667,48.333333333333336,11.125,30.083333333333332,36.416666666666664,16.958333333333332,21.166666666666668,79.45833333333333,9.541666666666666,36.0,45.541666666666664,26.833333333333332,8.666666666666666,5.958333333333333,14.416666666666666,21.208333333333332,4.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
229,MIN,MIN @ POR,11/04/2018,L,240,110.625,40.833333333333336,89.79166666666667,45.333333333333336,9.333333333333334,25.875,36.708333333333336,19.625,24.041666666666668,80.58333333333333,10.875,31.916666666666668,42.791666666666664,23.125,8.541666666666666,4.958333333333333,12.458333333333334,19.625,-1.0833333333333333,0.5416666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,
231,BKN,BKN vs. PHI,11/04/2018,W,240,108.84,39.2,85.88,45.28,14.32,36.84,38.12,16.12,21.72,73.84,8.76,34.0,42.76,25.24,6.24,6.24,15.28,21.0,-3.36,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PHX,PHX vs. MEM,11/04/2018,W,240,102.17391304347827,38.21739130434783,85.52173913043478,44.43478260869565,9.826086956521738,29.82608695652174,32.95652173913044,15.91304347826087,21.82608695652174,72.6086956521739,8.782608695652174,34.73913043478261,43.52173913043478,22.782608695652176,7.217391304347826,3.608695652173913,17.0,21.17391304347826,-12.130434782608695,0.13043478260869565,,,,,,,,,,,,,,,,,,,,,,,,,,
235,LAL,LAL vs. TOR,11/04/2018,L,240,111.38461538461539,41.65384615384615,88.38461538461539,46.65384615384615,10.615384615384615,30.53846153846154,34.88461538461539,17.46153846153846,23.76923076923077,73.53846153846153,9.846153846153847,36.26923076923077,46.11538461538461,24.153846153846153,7.384615384615385,5.076923076923077,15.423076923076923,21.23076923076923,-0.4230769230769231,0.38461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,
237,ORL,ORL @ SAS,11/04/2018,W,240,97.04,37.0,88.8,41.4,9.36,30.08,30.84,13.68,18.4,74.64,9.8,33.96,43.76,23.24,7.96,5.36,13.8,18.28,-8.56,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,
239,CLE,CLE @ CHA,11/03/2018,L,240,112.12,41.0,87.04,46.84,10.68,27.92,37.16,19.44,24.64,78.44,10.2,32.44,42.64,21.8,7.24,3.08,13.4,18.88,-0.28,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,
241,DEN,DEN vs. UTA,11/03/2018,W,240,113.91666666666667,41.708333333333336,88.91666666666667,46.5,11.208333333333334,31.333333333333332,35.0,19.291666666666668,25.083333333333332,77.375,11.208333333333334,35.833333333333336,47.041666666666664,25.875,7.583333333333333,6.083333333333333,13.833333333333334,20.541666666666668,5.333333333333333,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,
243,BOS,BOS @ IND,11/03/2018,L,240,102.58333333333333,37.583333333333336,86.0,43.333333333333336,11.0,29.458333333333332,37.583333333333336,16.416666666666668,21.333333333333332,76.20833333333333,10.25,35.833333333333336,46.083333333333336,22.958333333333332,7.708333333333333,4.291666666666667,14.75,19.5,1.8333333333333333,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,
245,ATL,ATL vs. MIA,11/03/2018,W,240,105.41666666666667,38.833333333333336,87.79166666666667,44.041666666666664,12.541666666666666,35.333333333333336,35.083333333333336,15.208333333333334,20.875,73.91666666666667,8.375,37.083333333333336,45.458333333333336,24.625,6.708333333333333,4.25,16.333333333333332,20.625,-8.791666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,
247,LAL,LAL @ POR,11/03/2018,W,240,111.28,41.52,88.48,46.44,10.72,30.92,34.76,17.52,23.72,73.92,9.88,36.08,45.96,24.32,7.32,4.84,15.24,21.2,-0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,
249,CHI,CHI vs. HOU,11/03/2018,L,240,104.84615384615384,39.11538461538461,89.07692307692308,43.5,11.807692307692308,32.23076923076923,36.23076923076923,14.807692307692308,19.884615384615383,73.6923076923077,10.076923076923077,33.57692307692308,43.65384615384615,24.153846153846153,7.846153846153846,3.769230769230769,14.384615384615385,20.26923076923077,-9.423076923076923,0.2692307692307692,,,,,,,,,,,,,,,,,,,,,,,,,,
251,NOP,NOP @ SAS,11/03/2018,L,240,112.96153846153847,43.80769230769231,90.88461538461539,47.84615384615385,9.115384615384615,25.807692307692307,34.42307692307692,16.23076923076923,20.846153846153847,78.1923076923077,9.923076923076923,36.0,45.92307692307692,27.153846153846153,8.384615384615385,6.346153846153846,14.076923076923077,20.23076923076923,1.7307692307692308,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,
253,PHI,PHI vs. DET,11/03/2018,W,240,116.0,43.51851851851852,92.22222222222223,46.74074074074074,12.333333333333334,33.44444444444444,36.55555555555556,16.62962962962963,22.48148148148148,74.51851851851852,11.074074074074074,39.51851851851852,50.592592592592595,30.296296296296298,8.222222222222221,6.0,14.222222222222221,21.85185185185185,9.11111111111111,0.8148148148148148,,,,,,,,,,,,,,,,,,,,,,,,,,
255,OKC,OKC @ WAS,11/02/2018,W,240,111.54545454545455,40.0,90.45454545454545,43.86363636363637,10.863636363636363,31.863636363636363,34.0,20.681818181818183,28.954545454545453,70.77272727272727,12.727272727272727,33.59090909090909,46.31818181818182,21.727272727272727,10.090909090909092,5.090909090909091,13.5,22.09090909090909,3.1818181818181817,0.5909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,
257,DAL,DAL vs. NYK,11/02/2018,L,240,104.92,39.36,89.28,43.72,11.76,34.92,33.76,14.44,19.4,73.92,9.72,33.64,43.36,23.24,6.8,4.24,13.04,19.28,-4.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
259,UTA,UTA vs. MEM,11/02/2018,L,240,110.95833333333333,40.125,84.45833333333333,47.208333333333336,11.25,31.0,36.0,19.458333333333332,25.875,75.20833333333333,10.166666666666666,35.875,46.041666666666664,25.25,8.208333333333334,5.916666666666667,15.666666666666666,20.458333333333332,10.708333333333334,0.7083333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,
261,LAC,LAC @ ORL,11/02/2018,W,240,110.03846153846153,40.84615384615385,85.73076923076923,47.30769230769231,8.115384615384615,22.076923076923077,35.46153846153846,20.23076923076923,27.192307692307693,72.34615384615384,10.423076923076923,33.80769230769231,44.23076923076923,21.807692307692307,6.461538461538462,4.423076923076923,15.076923076923077,20.73076923076923,-1.8461538461538463,0.4230769230769231,,,,,,,,,,,,,,,,,,,,,,,,,,
